"TOA5","5212","CR1000","5212","CR1000.Std.10","CRD:apr08_g1ice1.CR1","16968","HalfHour"
"TIMESTAMP","RECORD","DT","BP"
"TS","RN","m","hPa(mb)"
"","","Smp","Smp"
"2009-05-17 01:30:00",399,1.185,764.9629
"2009-05-17 02:00:00",400,1.164,764.9633
"2009-05-17 02:30:00",401,1.169,764.9702
"2009-05-17 03:00:00",402,1.136,764.9878
"2009-05-17 03:30:00",403,1.132,764.9908
"2009-05-17 04:00:00",404,1.135,764.9915
"2009-05-17 04:30:00",405,1.145,765.2307
"2009-05-17 05:00:00",406,1.175,765.1282
"2009-05-17 05:30:00",407,1.171,765.3452
"2009-05-17 06:00:00",408,1.183,765.4294
"2009-05-17 06:30:00",409,1.185,765.5753
"2009-05-17 07:00:00",410,1.185,765.5941
"2009-05-17 07:30:00",411,1.185,765.7319
"2009-05-17 08:00:00",412,1.184,765.9371
"2009-05-17 08:30:00",413,1.186,766.0739
"2009-05-17 09:00:00",414,1.182,766.4572
"2009-05-17 09:30:00",415,1.182,766.6381
"2009-05-17 10:00:00",416,1.183,766.8887
"2009-05-17 10:30:00",417,1.181,767.1582
"2009-05-17 11:00:00",418,1.181,767.2985
"2009-05-17 11:30:00",419,1.181,767.4722
"2009-05-17 12:00:00",420,1.181,767.5799
"2009-05-17 12:30:00",421,1.18,768.0345
"2009-05-17 13:00:00",422,1.179,768.2921
"2009-05-17 13:30:00",423,1.179,768.5118
"2009-05-17 14:00:00",424,1.179,768.7615
"2009-05-17 14:30:00",425,1.178,769.0963
"2009-05-17 15:00:00",426,1.178,769.2157
"2009-05-17 15:30:00",427,1.177,769.3516
"2009-05-17 16:00:00",428,1.178,769.6246
"2009-05-17 16:30:00",429,1.181,769.7271
"2009-05-17 17:00:00",430,1.182,769.9662
"2009-05-17 17:30:00",431,1.184,770.1902
"2009-05-17 18:00:00",432,1.184,770.1995
"2009-05-17 18:30:00",433,1.184,770.4728
"2009-05-17 19:00:00",434,1.186,770.4753
"2009-05-17 19:30:00",435,1.19,770.568
"2009-05-17 20:00:00",436,1.192,770.5866
"2009-05-17 20:30:00",437,1.188,770.8253
"2009-05-17 21:00:00",438,1.206,770.8275
"2009-05-17 21:30:00",439,1.198,771.0664
"2009-05-17 22:00:00",440,1.19,771.2911
"2009-05-17 22:30:00",441,1.193,771.4286
"2009-05-17 23:00:00",442,1.194,771.6336
"2009-05-17 23:30:00",443,1.188,771.7975
"2009-05-18 00:00:00",444,1.185,772.0947
"2009-05-18 00:30:00",445,1.191,772.1705
"2009-05-18 01:00:00",446,1.192,772.1738
"2009-05-18 01:30:00",447,1.198,772.2675
"2009-05-18 02:00:00",448,1.196,772.2783
"2009-05-18 02:30:00",449,1.186,772.2921
"2009-05-18 03:00:00",450,1.19,772.4348
"2009-05-18 03:30:00",451,1.196,772.2982
"2009-05-18 04:00:00",452,1.196,772.2982
"2009-05-18 04:30:00",453,1.198,772.1614
"2009-05-18 05:00:00",454,1.191,772.1661
"2009-05-18 05:30:00",455,1.198,772.1763
"2009-05-18 06:00:00",456,1.2,772.1902
"2009-05-18 06:30:00",457,1.192,772.3202
"2009-05-18 07:00:00",458,1.197,772.1852
"2009-05-18 07:30:00",459,1.197,772.3173
"2009-05-18 08:00:00",460,1.195,772.1684
"2009-05-18 08:30:00",461,1.19,772.1622
"2009-05-18 09:00:00",462,1.192,772.3146
"2009-05-18 09:30:00",463,1.19,772.186
"2009-05-18 10:00:00",464,1.189,772.2849
"2009-05-18 10:30:00",465,1.189,772.3536
"2009-05-18 11:00:00",466,1.186,772.3064
"2009-05-18 11:30:00",467,1.184,772.3322
"2009-05-18 12:00:00",468,1.181,772.2085
"2009-05-18 12:30:00",469,1.181,772.217
