"TOA5","4342","CR1000","4342","CR1000.Std.10","CRD:apr08_dukerv2_T2.CR1","51102","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","NR_Wm2_Avg","RH_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","W/m²","%"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg"
"2009-05-19 21:05:00",382,5.439,125.5,5.953,6.001,0.058,-30.72,23.49
"2009-05-19 21:10:00",383,5.311,129.2,3.817,5.713,-0.082,-31.15,23.52
"2009-05-19 21:15:00",384,4.918,133.6,3.466,5.41,-0.099,-31.27,24.03
"2009-05-19 21:20:00",385,4.859,133.2,3.706,5.269,-0.102,-32.78,23.91
"2009-05-19 21:25:00",386,4.855,132.7,6.696,5.217,-0.166,-33.89,24.15
"2009-05-19 21:30:00",387,3.26,142.8,15.96,5.076,-0.102,-34.56,25.93
"2009-05-19 21:35:00",388,1.948,152.8,26.86,2.626,-0.088,-35.8,26.67
"2009-05-19 21:40:00",389,1.211,173.9,37.92,2.212,-0.114,-35.57,26.72
"2009-05-19 21:45:00",390,1.089,166.4,33.12,1.637,-0.118,-35.12,25.93
"2009-05-19 21:50:00",391,1.777,195,18.31,2.257,-0.251,-38.01,25.37
"2009-05-19 21:55:00",392,1.065,176.8,22.1,1.918,-0.062,-39.69,23.75
"2009-05-19 22:00:00",393,1.897,200.4,12.65,2.76,-0.127,-41.3,24.98
"2009-05-19 22:05:00",394,1.039,187.2,18.88,1.833,-0.483,-42.45,25.8
"2009-05-19 22:10:00",395,1.16,169.5,62.49,2.656,-0.352,-43.26,25.22
"2009-05-19 22:15:00",396,2.183,205.3,9.49,2.822,-0.99,-47.1,27.95
"2009-05-19 22:20:00",397,1.619,182.1,13.23,2.205,-1.557,-48.16,29.7
"2009-05-19 22:25:00",398,1.733,181,18.97,2.577,-1.502,-49.32,27.97
"2009-05-19 22:30:00",399,2.184,199.1,13.71,2.796,-1.561,-53.21,28.24
"2009-05-19 22:35:00",400,2.825,209.7,9.41,3.401,-1.716,-55.37,28.92
"2009-05-19 22:40:00",401,2.81,202.8,7.829,3.306,-1.751,-55.17,29.74
"2009-05-19 22:45:00",402,2.837,196.8,7.923,3.009,-1.704,-58.54,29.59
"2009-05-19 22:50:00",403,3.002,197.2,6.98,3.29,-1.805,-61.48,29.67
"2009-05-19 22:55:00",404,3.241,200,8.14,3.92,-1.873,-63.02,30.22
"2009-05-19 23:00:00",405,3.538,193.9,4.947,4.074,-1.955,-64.38,30.52
"2009-05-19 23:05:00",406,2.174,194.3,13.45,2.992,-1.811,-60.38,30.12
"2009-05-19 23:10:00",407,1.908,194.8,14.64,2.362,-1.646,-56.54,30.23
"2009-05-19 23:15:00",408,2.99,201.6,7.18,3.237,-1.907,-58.15,30.71
"2009-05-19 23:20:00",409,2.794,196.8,5.842,3.211,-1.984,-58,31.1
"2009-05-19 23:25:00",410,2.587,181.1,5.131,2.747,-1.788,-56.14,30.12
"2009-05-19 23:30:00",411,2.179,194.8,4.907,2.76,-1.84,-52.24,30.54
"2009-05-19 23:35:00",412,2.698,186.2,12.72,3.721,-1.705,-56.44,30.07
"2009-05-19 23:40:00",413,3.646,187.5,5.7,3.923,-2.309,-55.11,32.18
"2009-05-19 23:45:00",414,3.838,170.8,8.22,4.266,-2.636,-60.91,33.36
"2009-05-19 23:50:00",415,3.572,187.9,9.25,3.711,-2.6,-56.06,33.34
"2009-05-19 23:55:00",416,3.303,188.8,8.36,3.626,-2.685,-59.41,32.64
"2009-05-20 00:00:00",417,3.71,192.9,3.624,4.008,-2.648,-63,31.85
"2009-05-20 00:05:00",418,3.461,192.4,7.517,3.802,-2.503,-62.43,31.44
"2009-05-20 00:10:00",419,3.308,195.9,8.94,3.613,-2.558,-63.96,31.45
"2009-05-20 00:15:00",420,3.403,203.4,6.526,4.181,-2.338,-66.02,30.75
"2009-05-20 00:20:00",421,3.484,201.8,29.84,4.714,-2.22,-64.72,30.22
"2009-05-20 00:25:00",422,2.696,198.5,28.08,3.659,-2.245,-62.13,30.14
"2009-05-20 00:30:00",423,2.518,214.4,13.46,3.636,-2.188,-63.9,29.52
"2009-05-20 00:35:00",424,2.15,213.6,10.73,3.048,-2.142,-62.79,29.47
"2009-05-20 00:40:00",425,2.735,198.6,23.58,3.087,-2.416,-64.93,29.97
"2009-05-20 00:45:00",426,2.772,191.3,19.24,3.306,-2.42,-68.85,29.98
"2009-05-20 00:50:00",427,2.551,198.7,16.19,3.113,-2.455,-72.02,29.16
"2009-05-20 00:55:00",428,3.359,195.4,10.72,4.044,-2.458,-74.18,29.28
"2009-05-20 01:00:00",429,3.053,205.1,11,4.103,-2.241,-78.55,27.74
"2009-05-20 01:05:00",430,3.178,206.1,10.22,3.747,-1.991,-77.5,26.83
"2009-05-20 01:10:00",431,2.932,205.1,9.61,3.57,-2.108,-72.95,26.51
"2009-05-20 01:15:00",432,2.918,205,5.393,3.528,-2.178,-71.01,25.87
"2009-05-20 01:20:00",433,2.986,202.8,12.97,3.564,-2.282,-72.14,26.02
"2009-05-20 01:25:00",434,2.602,218.1,14.03,3.205,-2.181,-71.82,25.9
"2009-05-20 01:30:00",435,2.967,220.5,15.34,3.884,-2.299,-73.9,26.07
"2009-05-20 01:35:00",436,2.383,214.6,12.46,3.012,-2.225,-68.6,25.78
"2009-05-20 01:40:00",437,2.711,211.4,13.05,3.054,-2.213,-69.08,25.82
"2009-05-20 01:45:00",438,2.861,195.6,10.23,3.505,-2.575,-72.72,27.85
"2009-05-20 01:50:00",439,3.367,192.7,14.49,4.028,-2.681,-79.86,27.77
"2009-05-20 01:55:00",440,3.916,188.1,6.932,4.701,-2.967,-76.77,28.68
"2009-05-20 02:00:00",441,3.761,182.2,7.397,4.214,-2.932,-75.74,28.84
"2009-05-20 02:05:00",442,3.994,184.4,7.36,4.351,-3.057,-77.55,29.14
"2009-05-20 02:10:00",443,4.051,190.1,9.05,4.276,-2.985,-80.3,27.98
"2009-05-20 02:15:00",444,3.288,194.7,11.98,3.832,-2.715,-72.17,26.16
"2009-05-20 02:20:00",445,3.09,182.4,16.62,3.786,-2.807,-69.38,26.3
"2009-05-20 02:25:00",446,3,187.4,16.4,3.629,-3.062,-74.96,26.25
"2009-05-20 02:30:00",447,3.02,206.3,10.98,3.878,-2.663,-71.82,24.1
"2009-05-20 02:35:00",448,2.443,210.9,14.71,3.051,-2.553,-67.62,24.02
"2009-05-20 02:40:00",449,2.299,187.1,18.82,3.074,-2.652,-62.67,24.84
"2009-05-20 02:45:00",450,3.096,207.1,7.43,4.368,-2.493,-72.24,23.61
"2009-05-20 02:50:00",451,2.93,197.8,16.46,3.652,-2.242,-70.71,22.7
"2009-05-20 02:55:00",452,1.494,209.9,68.19,2.512,-2.208,-62.19,22.19
"2009-05-20 03:00:00",453,0.942,199.6,29.88,1.699,-2.252,-56.76,22.55
"2009-05-20 03:05:00",454,1.033,188.9,23.49,1.539,-2.706,-56.68,23.3
"2009-05-20 03:10:00",455,1.667,215.4,42.24,2.532,-2.56,-58.97,21.18
"2009-05-20 03:15:00",456,1.577,229.6,10.03,2.764,-2.173,-57.44,19.04
"2009-05-20 03:20:00",457,1.577,225.5,20.15,2.437,-1.553,-55.28,18.79
"2009-05-20 03:25:00",458,1.77,189,16.8,2.767,-1.549,-54.77,18.87
"2009-05-20 03:30:00",459,2.062,198,13.08,2.528,-1.93,-59.45,19.09
"2009-05-20 03:35:00",460,2.356,213.2,5.761,3.303,-1.906,-60.13,19.11
"2009-05-20 03:40:00",461,1.903,219.1,28.36,3.45,-2.281,-53.34,20.98
"2009-05-20 03:45:00",462,2.06,205.7,9.52,2.669,-2.365,-55.38,20.73
"2009-05-20 03:50:00",463,1.918,213.1,9.36,2.61,-2.296,-55.1,20.5
"2009-05-20 03:55:00",464,2.573,218.7,7.785,3.009,-2.257,-57.31,20.62
"2009-05-20 04:00:00",465,2.047,196.4,17.34,2.741,-2.327,-53.19,20.27
"2009-05-20 04:05:00",466,1.484,209.9,50.5,2.225,-2.208,-53.42,19.65
"2009-05-20 04:10:00",467,1.686,239.9,22.63,2.692,-2.003,-47.86,19.62
"2009-05-20 04:15:00",468,2.435,213.4,15.05,3.528,-2.223,-56.11,20.27
"2009-05-20 04:20:00",469,2.012,222.5,11.9,3.325,-2.267,-50.65,20.84
"2009-05-20 04:25:00",470,2.25,214.9,15.11,3.397,-2.369,-50.95,20.87
"2009-05-20 04:30:00",471,2.282,208.6,8.64,2.806,-2.09,-52.89,18.5
"2009-05-20 04:35:00",472,2.315,220.6,6.791,2.662,-1.584,-49.97,16.56
"2009-05-20 04:40:00",473,1.358,226.6,4.923,1.624,-1.385,-42.36,16.1
"2009-05-20 04:45:00",474,1.501,214.1,13.55,2.136,-1.608,-41.95,16.87
"2009-05-20 04:50:00",475,0.782,249,28.68,1.287,-1.428,-38.31,15.97
"2009-05-20 04:55:00",476,1.264,189.9,18.35,2.261,-1.363,-41.48,15.19
"2009-05-20 05:00:00",477,2.476,184.7,12.47,3.342,-1.465,-47.48,16.25
"2009-05-20 05:05:00",478,2.39,201,6.809,2.868,-1.782,-50.12,17.52
"2009-05-20 05:10:00",479,1.221,197.6,26.59,2.646,-1.546,-45.65,15.66
"2009-05-20 05:15:00",480,1.855,192.2,19.51,3.42,-1.413,-51.86,15.14
"2009-05-20 05:20:00",481,1.832,177.1,34.45,2.607,-1.353,-51.76,14.65
"2009-05-20 05:25:00",482,1.309,168.6,25.41,2.486,-1.35,-48.44,14.72
"2009-05-20 05:30:00",483,2.187,193.1,13.12,2.6,-1.409,-52.74,14.67
"2009-05-20 05:35:00",484,2.484,214.2,11.24,2.871,-1.318,-55.28,14.04
"2009-05-20 05:40:00",485,1.45,175.6,25.56,2.065,-1.116,-48.64,13.45
"2009-05-20 05:45:00",486,1.788,179.7,10.68,2.718,-0.998,-52.66,12.92
"2009-05-20 05:50:00",487,1.462,157.9,11.54,1.931,-0.907,-46.75,13.2
"2009-05-20 05:55:00",488,1.502,170.2,8.71,2.094,-1.121,-46.98,13.47
"2009-05-20 06:00:00",489,2,167,16.15,2.264,-1.169,-50.22,13.7
"2009-05-20 06:05:00",490,1.755,157.3,12.94,2.195,-1.2,-49.67,13.9
"2009-05-20 06:10:00",491,1.887,181.7,16.86,2.728,-1.097,-47.43,13.77
"2009-05-20 06:15:00",492,2.811,198.6,5.253,3.335,-1.334,-51.28,14.25
"2009-05-20 06:20:00",493,1.872,203.1,13.62,2.728,-1.411,-47.41,14.09
"2009-05-20 06:25:00",494,1.483,181.9,13.58,1.865,-1.27,-44.37,13.9
"2009-05-20 06:30:00",495,1.148,198.6,18.81,1.751,-1.148,-40.12,13.47
"2009-05-20 06:35:00",496,0.986,195,18.39,1.659,-1.058,-40.24,13.44
"2009-05-20 06:40:00",497,0.289,187.5,92.7,0.781,-0.968,-40.67,13.79
"2009-05-20 06:45:00",498,0.451,257,23.34,0.683,-1.067,-49.04,13.92
"2009-05-20 06:50:00",499,0.586,287.3,6.983,0.931,-0.775,-44.47,13.76
"2009-05-20 06:55:00",500,0.693,281.6,9.4,0.836,-1.04,-46.28,15.01
"2009-05-20 07:00:00",501,0.219,282,6.188,0.738,-1.095,-45.32,16.37
"2009-05-20 07:05:00",502,0,0,0,0,-0.51,-45.2,14.34
"2009-05-20 07:10:00",503,0.789,195.6,8.74,1.591,0.148,-51.25,13.49
"2009-05-20 07:15:00",504,1.283,182.1,5.782,1.454,0.403,-44.99,13.29
"2009-05-20 07:20:00",505,1.696,190.7,6.177,1.963,0.477,-43.01,13.31
"2009-05-20 07:25:00",506,1.815,194.8,7.358,2.231,-0.252,-43.16,14.38
"2009-05-20 07:30:00",507,2.805,199.9,3.515,3.391,-0.772,-40.29,15.35
"2009-05-20 07:35:00",508,3.134,198.1,3.862,3.345,-1.279,-39.81,16.86
"2009-05-20 07:40:00",509,2.86,202.1,6.633,3.342,-1.568,-39.51,18.12
"2009-05-20 07:45:00",510,2.583,194.5,8.15,3.136,-1.656,-38.35,18.67
"2009-05-20 07:50:00",511,2.37,186.5,10.65,2.907,-1.026,-36.24,17.58
"2009-05-20 07:55:00",512,2.309,196.8,5.634,2.656,-1.105,-33.17,18.16
"2009-05-20 08:00:00",513,1.705,171.8,20.13,1.98,-0.644,-33.95,16.93
"2009-05-20 08:05:00",514,1.46,163.9,21.65,2.127,-0.122,-32.54,14.39
"2009-05-20 08:10:00",515,1.47,150.3,29.77,2.065,-0.081,-37.87,15.77
"2009-05-20 08:15:00",516,1.101,167.1,20.04,1.496,-0.08,-36.13,15.18
"2009-05-20 08:20:00",517,1.665,197.9,12.21,2.679,-0.013,-23.42,16.19
"2009-05-20 08:25:00",518,2.303,213.6,6.854,2.568,-1.193,-14.25,19.63
"2009-05-20 08:30:00",519,2.296,209.5,7.964,3.126,-1.506,-11.58,19.12
"2009-05-20 08:35:00",520,2.025,202.3,14.73,2.61,-0.917,-10.78,17.12
"2009-05-20 08:40:00",521,1.593,177.6,26.7,2.065,-0.569,-14.47,17.96
"2009-05-20 08:45:00",522,3.386,137.9,12.4,3.979,-0.46,-10.48,16.01
"2009-05-20 08:50:00",523,4.546,127.2,8.92,5.005,-0.575,-13.27,14.09
"2009-05-20 08:55:00",524,5.253,126.8,5.097,5.625,-0.799,-12.99,14.53
"2009-05-20 09:00:00",525,4.716,121.1,5.606,5.263,-0.929,-13.97,15.29
"2009-05-20 09:05:00",526,5.07,124.8,6.46,6.043,-1.048,-6.759,17.06
"2009-05-20 09:10:00",527,4.896,131.8,7.73,5.854,-1.045,7.538,16.97
"2009-05-20 09:15:00",528,3.723,110.5,10.64,4.665,-0.909,-12.31,22.48
"2009-05-20 09:20:00",529,4.641,121.1,7.99,5.073,-0.892,9.72,22.79
"2009-05-20 09:25:00",530,5.879,123.5,2.678,6.752,-0.917,5,19.53
"2009-05-20 09:30:00",531,6.86,128.7,7.728,7.298,-1.147,-12.89,16.63
"2009-05-20 09:35:00",532,6.416,132.5,8.03,7.043,-1.096,5.779,15.87
"2009-05-20 09:40:00",533,5.929,131.5,8.44,6.497,-0.832,52.18,15.21
"2009-05-20 09:45:00",534,5.168,129.6,4.651,6.318,-0.796,27.81,16.14
"2009-05-20 09:50:00",535,5.341,131.1,6.374,6.053,-1.109,33.04,16.32
"2009-05-20 09:55:00",536,4.423,131.2,7.482,4.812,-1.076,41.78,17.35
"2009-05-20 10:00:00",537,3.856,137.2,11.23,4.381,-0.794,46.98,17.69
"2009-05-20 10:05:00",538,3.699,127.9,9,4.433,-0.421,73.51,16.55
"2009-05-20 10:10:00",539,4.435,122.1,8.57,5.227,-0.405,84.1,15.75
"2009-05-20 10:15:00",540,4.107,125.9,9.92,4.658,-0.443,60.95,16.5
"2009-05-20 10:20:00",541,4.536,122.2,4.539,4.965,-0.57,44.84,17.39
"2009-05-20 10:25:00",542,4.048,121.8,8.77,4.417,-0.41,88.2,16.63
"2009-05-20 10:30:00",543,4.335,121.9,3.13,5.197,-0.291,71.14,16.76
"2009-05-20 10:35:00",544,3.948,128.6,7.571,4.377,-0.198,73.25,16.24
"2009-05-20 10:40:00",545,3.655,123.9,8.98,4.002,-0.006,74.81,15.7
"2009-05-20 10:45:00",546,4.262,117.8,6.966,4.844,-0.01,78.22,17.51
"2009-05-20 10:50:00",547,3.654,119.2,4.98,3.998,-0.041,82.8,16.62
"2009-05-20 10:55:00",548,3.011,118.6,6.117,3.437,0.053,78.6,16.4
"2009-05-20 11:00:00",549,2.87,113.7,10.9,3.433,0.173,73.17,16.07
"2009-05-20 11:05:00",550,2.445,116.1,10.71,3.123,0.415,97.3,15.01
"2009-05-20 11:10:00",551,3.688,122.3,6.308,4.466,0.327,91.5,16.28
"2009-05-20 11:15:00",552,4.15,116.7,4.996,4.746,0.194,75.74,16.71
"2009-05-20 11:20:00",553,4.765,124.3,2.648,5.174,0.127,87.3,15.81
"2009-05-20 11:25:00",554,4.357,129.2,5.907,4.916,0.251,94.1,14.97
"2009-05-20 11:30:00",555,4.252,129,9.73,4.825,0.475,75.89,15.26
"2009-05-20 11:35:00",556,4.528,141.2,6.421,5.106,0.428,83.4,14.7
"2009-05-20 11:40:00",557,4.306,149.3,8.29,4.88,0.929,121.4,17.95
"2009-05-20 11:45:00",558,4.547,154.4,7.717,4.946,1.452,152.1,15.63
"2009-05-20 11:50:00",559,3.857,161,4.989,4.26,1.947,165.3,16.82
"2009-05-20 11:55:00",560,3.399,148.2,9.7,3.76,2.35,149.9,16.72
"2009-05-20 12:00:00",561,3.046,122.2,14.53,3.832,1.845,97.9,19.9
"2009-05-20 12:05:00",562,3.999,117.2,5.601,4.482,0.678,112.4,21.48
"2009-05-20 12:10:00",563,3.96,117.4,4.215,4.43,0.419,121,21.89
"2009-05-20 12:15:00",564,4.255,119.5,5.168,4.844,0.328,122.3,21.61
"2009-05-20 12:20:00",565,4.582,119.6,3.433,4.949,0.321,126.1,22.43
"2009-05-20 12:25:00",566,4.929,120.4,5.967,5.145,0.318,130.2,22.13
"2009-05-20 12:30:00",567,5.216,126.2,8.13,5.681,0.257,134.3,24.35
"2009-05-20 12:35:00",568,5.486,142.2,6.761,6.148,0.532,164.5,22.97
"2009-05-20 12:40:00",569,6.339,152.8,6.014,6.638,0.75,190.8,24.92
"2009-05-20 12:45:00",570,6.502,141.9,14.3,7.285,0.394,174,27.61
"2009-05-20 12:50:00",571,6.054,131.5,11.52,6.605,-0.784,139.7,33.41
"2009-05-20 12:55:00",572,6.845,145.6,6.968,8.4,-0.344,173.9,31.2
"2009-05-20 13:00:00",573,7.778,146.8,10.04,8.76,-0.391,178.9,31.42
"2009-05-20 13:05:00",574,7.428,138,12.18,8.14,-0.452,181.3,31.7
"2009-05-20 13:10:00",575,6.116,136.5,15.08,7.889,-0.405,166.1,32.05
"2009-05-20 13:15:00",576,5.445,124.2,17.15,6.314,-0.652,159.3,31.68
"2009-05-20 13:20:00",577,5.284,126.6,13.09,6.311,-0.67,163.1,32.85
"2009-05-20 13:25:00",578,5.572,130.7,8.59,6.54,-0.594,180.2,30.41
"2009-05-20 13:30:00",579,5.019,133.1,9.52,5.877,-0.431,161.9,29.07
"2009-05-20 13:35:00",580,6.375,124,3.019,7.206,-0.538,174.4,28.8
"2009-05-20 13:40:00",581,6.521,124.6,4.128,6.867,-0.746,160.8,32.59
"2009-05-20 13:45:00",582,5.635,127.2,7.637,6.7,-0.731,166.1,31.27
"2009-05-20 13:50:00",583,5.794,124.9,3.911,6.197,-0.622,170.5,31.58
"2009-05-20 13:55:00",584,5.642,122.6,3.927,6.092,-0.665,172.4,31.07
"2009-05-20 14:00:00",585,5.722,118.6,6.001,6.187,-0.577,151.1,31.23
"2009-05-20 14:05:00",586,5.447,115.9,5.613,5.805,-0.607,136.4,31.01
"2009-05-20 14:10:00",587,5.564,114.5,9.25,6.51,-0.654,139.2,29
"2009-05-20 14:15:00",588,5.622,117,3.503,6.102,-0.66,142.5,28.91
"2009-05-20 14:20:00",589,6.483,120.8,5.696,6.935,-0.616,158.8,26.38
"2009-05-20 14:25:00",590,6.954,122.7,3.253,7.549,-0.38,164.5,24.11
"2009-05-20 14:30:00",591,6.979,130,7.421,7.703,-0.156,167.3,24.15
"2009-05-20 14:35:00",592,6.444,127.5,4.396,6.916,-0.211,168.8,25.38
"2009-05-20 14:40:00",593,6.699,122.5,6.931,7.281,-0.006,171.3,21.93
"2009-05-20 14:45:00",594,6.49,115.4,5.315,7.102,-0.19,167.4,24.21
"2009-05-20 14:50:00",595,5.794,118.6,4.697,6.622,-0.222,158.6,25.39
"2009-05-20 14:55:00",596,6.383,115,5.691,7.21,-0.228,146,25.21
"2009-05-20 15:00:00",597,6.685,117.2,4.726,7.02,-0.223,145.8,26.07
"2009-05-20 15:05:00",598,6.822,114.7,6.885,7.742,-0.299,149.2,24.62
"2009-05-20 15:10:00",599,6.455,118.9,4.252,7.847,-0.214,148.8,26.01
"2009-05-20 15:15:00",600,5.88,114,7.573,6.53,-0.245,159.1,28.32
"2009-05-20 15:20:00",601,6.059,108.3,7.419,6.68,-0.189,140.8,29.17
"2009-05-20 15:25:00",602,6.126,115.4,5.231,6.579,-0.375,131.2,31.2
"2009-05-20 15:30:00",603,6.22,110.9,2.684,7.027,-0.377,141.9,30.15
"2009-05-20 15:35:00",604,5.784,118.2,6.25,6.39,-0.148,152.5,29.82
"2009-05-20 15:40:00",605,5.391,111.1,9,5.985,-0.311,141.1,32.4
"2009-05-20 15:45:00",606,5.301,105.4,7.239,5.622,-0.128,139.8,30.93
"2009-05-20 15:50:00",607,5.3,114.6,8.14,6.396,-0.037,140.3,31.47
"2009-05-20 15:55:00",608,5.228,120.3,7.274,6.471,-0.068,160,30.02
"2009-05-20 16:00:00",609,5.094,112.7,9.79,5.795,0.137,155,29.33
"2009-05-20 16:05:00",610,5.361,117.6,7.401,6.285,-0.029,140.1,31.7
"2009-05-20 16:10:00",611,5.802,113,8.31,6.445,0.052,134.6,31.37
"2009-05-20 16:15:00",612,6.42,116.7,5.55,7.115,-0.226,158.8,31.6
"2009-05-20 16:20:00",613,6.097,120.2,3.074,6.52,-0.214,147,31.47
"2009-05-20 16:25:00",614,6.511,118.8,5.67,7.615,-0.282,157.6,30.67
"2009-05-20 16:30:00",615,6.143,117.4,3.23,7.157,-0.326,135.1,31.91
"2009-05-20 16:35:00",616,6.565,116.7,4.778,7.383,-0.397,146.7,29.58
"2009-05-20 16:40:00",617,6.1,118.3,4.627,6.684,-0.411,131.1,31.5
"2009-05-20 16:45:00",618,6.315,120,6.546,7.023,-0.377,139.1,30.93
"2009-05-20 16:50:00",619,6.082,111.1,6.497,6.657,-0.442,119.7,31.51
"2009-05-20 16:55:00",620,5.473,112.9,11.02,6.484,-0.38,126.7,30.19
"2009-05-20 17:00:00",621,5.607,117.4,8.35,6.452,-0.259,116.7,28.97
"2009-05-20 17:05:00",622,5.319,116.2,6.257,6.298,-0.128,124.7,27.78
"2009-05-20 17:10:00",623,5.32,117.8,5.366,6.161,0.055,116,29.87
"2009-05-20 17:15:00",624,5.555,117.1,6.539,6.213,-0.13,112.2,30.23
"2009-05-20 17:20:00",625,6.43,120.3,3.498,7.396,-0.248,124.7,29.26
"2009-05-20 17:25:00",626,5.52,118.5,4.399,6.053,-0.237,121.4,29.9
"2009-05-20 17:30:00",627,5.248,112.3,4.726,6.079,-0.223,103,31.22
"2009-05-20 17:35:00",628,5.539,123.8,7.174,6.439,-0.299,113.3,30.67
"2009-05-20 17:40:00",629,5.369,125.5,8.51,5.962,-0.201,120,28.94
"2009-05-20 17:45:00",630,6.038,121.1,4.278,6.713,-0.19,113.9,29.02
"2009-05-20 17:50:00",631,6.201,118.7,4.784,7.608,-0.293,104.6,30.24
"2009-05-20 17:55:00",632,6.029,121.8,11.76,7.259,-0.324,95.5,30.25
"2009-05-20 18:00:00",633,6.131,124.2,7.867,8.38,-0.217,107.7,29.11
"2009-05-20 18:05:00",634,6.501,131.1,6.802,7.141,-0.176,108.7,28.57
"2009-05-20 18:10:00",635,6.106,126.9,3.308,6.563,-0.223,97.6,29.09
"2009-05-20 18:15:00",636,6.884,126.8,4.714,7.357,-0.458,94.3,29.11
"2009-05-20 18:20:00",637,6.575,123.3,6.161,7.213,-0.553,89.5,28.71
"2009-05-20 18:25:00",638,6.551,115.6,9.09,7.294,-0.754,83.1,28.85
"2009-05-20 18:30:00",639,6.657,121.1,6.366,7.327,-0.901,75.26,29.05
"2009-05-20 18:35:00",640,6.332,121.3,5.878,7.079,-0.951,68.23,29.44
"2009-05-20 18:40:00",641,6.028,122.6,4.247,6.88,-0.886,70.06,28.6
"2009-05-20 18:45:00",642,4.883,117.4,6.658,5.73,-0.907,52.3,30.43
"2009-05-20 18:50:00",643,5.605,120.6,4.081,6.697,-0.885,58.91,28.39
"2009-05-20 18:55:00",644,5.635,122.4,5.094,6.788,-0.953,54.86,29.16
"2009-05-20 19:00:00",645,5.817,123.9,6.552,6.7,-0.913,55.34,28.6
"2009-05-20 19:05:00",646,6.391,120.4,4.163,7.337,-1.026,49.16,28.52
"2009-05-20 19:10:00",647,6.415,124.8,5.725,7.112,-1.062,47.95,28.6
"2009-05-20 19:15:00",648,6.596,127.5,5.546,7.144,-1.167,37.28,29.37
"2009-05-20 19:20:00",649,7.257,123.5,6.005,7.693,-1.198,36.83,28.73
"2009-05-20 19:25:00",650,6.619,127.4,4.32,7.376,-1.125,31.5,28.91
"2009-05-20 19:30:00",651,6.778,132.1,5.687,7.291,-1.221,29.92,29.74
"2009-05-20 19:35:00",652,5.895,133.2,3.349,6.491,-1.061,30.47,29.61
