"TOA5","4342","CR1000","4342","CR1000.Std.10","CRD:apr08_dukerv2_T2.CR1","51102","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","NR_Wm2_Avg","RH_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","W/m²","%"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg"
"2008-07-06 17:40:00",5478,5.242,125.3,7.667,5.759,3.156,318.9,0.68
"2008-07-06 17:45:00",5479,5.341,125,6.843,5.998,3.214,292.8,0.68
"2008-07-06 17:50:00",5480,5.436,125.7,12.82,6.726,3.13,257.2,0.68
"2008-07-06 17:55:00",5481,5.975,125.7,5.509,6.341,3.127,252.4,0.68
"2008-07-06 18:00:00",5482,5.894,127.6,6.612,6.445,3.093,247.1,0.68
"2008-07-06 18:05:00",5483,6.66,129.3,3.984,7.716,3.177,248.8,0.68
"2008-07-06 18:10:00",5484,6.149,124.7,5.943,7.68,3.29,248.9,0.68
"2008-07-06 18:15:00",5485,6.332,128.3,9.92,7.082,3.229,238,0.68
"2008-07-06 18:20:00",5486,6.325,120.1,10.15,6.893,3.052,208.9,0.68
"2008-07-06 18:25:00",5487,6.902,123,7.193,7.889,2.953,266.8,0.68
"2008-07-06 18:30:00",5488,6.658,119.5,7.539,7.572,2.896,247,0.68
"2008-07-06 18:35:00",5489,5.893,128.2,10.23,6.612,3.003,253.7,0.68
"2008-07-06 18:40:00",5490,5.785,134.2,8.71,6.556,3.029,209.3,0.68
"2008-07-06 18:45:00",5491,5.783,130.1,9.58,6.272,2.941,180,0.68
"2008-07-06 18:50:00",5492,5.444,132.8,7.268,6.507,3.049,209,0.68
"2008-07-06 18:55:00",5493,6.876,132.3,5.217,7.321,2.855,199.5,0.68
"2008-07-06 19:00:00",5494,6.409,134.7,6.302,6.818,2.723,204.2,0.68
"2008-07-06 19:05:00",5495,6.462,130.3,7.74,7.174,2.772,291.1,0.68
"2008-07-06 19:10:00",5496,6.543,128.6,6.837,7.239,2.735,280.7,0.68
"2008-07-06 19:15:00",5497,6.977,132.7,4.003,7.693,2.809,274.1,0.68
"2008-07-06 19:20:00",5498,5.914,131,5.937,6.654,3.025,254.1,0.68
"2008-07-06 19:25:00",5499,5.86,133.7,10,7.673,2.972,186.9,0.68
"2008-07-06 19:30:00",5500,7.12,124.7,4.365,8.09,2.676,212.1,0.68
"2008-07-06 19:35:00",5501,7.425,127,6.757,8.11,2.583,218.3,0.68
"2008-07-06 19:40:00",5502,7.376,126.9,6.234,7.98,2.417,178.2,0.68
"2008-07-06 19:45:00",5503,6.837,125.9,5.668,7.722,2.437,176.3,0.68
"2008-07-06 19:50:00",5504,7.328,121.3,5.809,8.09,2.356,118.3,0.68
"2008-07-06 19:55:00",5505,6.43,120.5,5.408,7.86,2.438,112.9,0.68
"2008-07-06 20:00:00",5506,7.083,118.4,6.51,8.26,2.322,88.3,0.68
"2008-07-06 20:05:00",5507,6.868,124.8,4.15,7.585,2.146,55.53,0.68
"2008-07-06 20:10:00",5508,6.277,123,9.91,6.739,2.161,37.01,0.68
"2008-07-06 20:15:00",5509,5.809,130.7,7.43,6.847,2.134,19.63,0.68
"2008-07-06 20:20:00",5510,5.66,126.4,5.403,6.7,2.378,51.87,0.68
"2008-07-06 20:25:00",5511,6.747,126,4.572,7.644,2.229,23,0.68
"2008-07-06 20:30:00",5512,5.988,128.6,10.82,6.978,2.078,38.39,0.68
"2008-07-06 20:35:00",5513,6.232,129.5,5.782,6.922,2.174,99.7,0.68
"2008-07-06 20:40:00",5514,6.724,124.3,7.027,7.324,2.065,66.94,0.68
"2008-07-06 20:45:00",5515,7.144,124.2,5.374,8.07,1.967,68.9,0.68
"2008-07-06 20:50:00",5516,7.913,123.5,8.23,8.98,1.93,56.7,0.68
"2008-07-06 20:55:00",5517,7.168,126.4,6.566,7.765,1.768,38.32,0.68
"2008-07-06 21:00:00",5518,6.794,126.9,5.801,7.598,1.762,60.94,0.68
"2008-07-06 21:05:00",5519,7.116,128.7,4.739,7.732,1.691,38.24,0.68
"2008-07-06 21:10:00",5520,7.106,127,8.14,7.83,1.582,69.05,0.68
"2008-07-06 21:15:00",5521,7.244,123,5.203,7.869,1.503,58.96,0.68
"2008-07-06 21:20:00",5522,6.472,121.4,7.537,7.027,1.594,43.67,0.68
"2008-07-06 21:25:00",5523,6.07,126.3,7.185,6.994,1.643,30.03,0.68
"2008-07-06 21:30:00",5524,5.6,125.6,16.46,6.595,1.496,23.33,0.68
"2008-07-06 21:35:00",5525,5.219,126.5,8.74,6.383,1.505,38.57,0.68
"2008-07-06 21:40:00",5526,6.129,135.6,7.611,6.684,1.427,25.26,0.68
"2008-07-06 21:45:00",5527,5.303,135.7,6.953,6.452,1.445,17.18,0.68
"2008-07-06 21:50:00",5528,6.16,136.2,8.05,6.478,1.424,11.22,0.68
"2008-07-06 21:55:00",5529,5.936,138.5,5.711,6.857,1.274,-1.959,0.68
"2008-07-06 22:00:00",5530,6.245,131.1,9.37,7.059,1.074,-10.22,0.68
"2008-07-06 22:05:00",5531,6.081,133.4,4.894,6.644,1.026,-14.09,0.68
"2008-07-06 22:10:00",5532,6.608,131.6,8.08,7.373,0.88,-27.07,0.68
"2008-07-06 22:15:00",5533,6.966,140.1,8.1,7.798,0.849,-35.73,0.68
"2008-07-06 22:20:00",5534,5.35,134.6,7.016,5.994,0.857,-38.67,0.68
"2008-07-06 22:25:00",5535,5.277,141,2.866,6.066,0.887,-41.31,0.68
"2008-07-06 22:30:00",5536,5.685,140.3,7.39,6.06,0.774,-41.31,0.68
"2008-07-06 22:35:00",5537,5.799,146.4,5.651,6.726,0.727,-42.62,0.68
"2008-07-06 22:40:00",5538,5.516,145.5,10.12,6.092,0.698,-44.45,0.68
"2008-07-06 22:45:00",5539,4.794,145.1,6.84,6.426,0.715,-46.39,0.68
"2008-07-06 22:50:00",5540,5.001,149.8,5.501,5.74,0.49,-49.81,0.68
"2008-07-06 22:55:00",5541,4.763,152.4,8.9,5.736,0.325,-53.68,0.68
"2008-07-06 23:00:00",5542,4.177,166.1,8.04,4.482,0.198,-58.2,0.68
"2008-07-06 23:05:00",5543,3.795,157.5,11.34,4.792,0.182,-58.9,0.68
"2008-07-06 23:10:00",5544,3.134,158.4,11.16,4.851,0.098,-60.79,0.68
"2008-07-06 23:15:00",5545,2.363,142.9,15.95,3.476,-0.144,-60.18,0.68
"2008-07-06 23:20:00",5546,1.65,103.1,38.87,2.63,-0.365,-62.55,0.68
"2008-07-06 23:25:00",5547,2.094,137.7,33.56,2.692,-0.331,-59.33,0.68
"2008-07-06 23:30:00",5548,2.314,138.9,22.84,3.521,-0.318,-60.86,0.68
"2008-07-06 23:35:00",5549,3.229,124.4,16.48,4.403,-0.54,-61.77,0.68
"2008-07-06 23:40:00",5550,2.958,137.7,25.91,3.848,-0.777,-62.02,0.68
"2008-07-06 23:45:00",5551,2.451,158.2,26.85,3.619,-0.908,-62.42,0.68
"2008-07-06 23:50:00",5552,2.572,179.1,22.48,4.113,-0.718,-70.89,0.68
"2008-07-06 23:55:00",5553,5.147,165.1,8.78,6.027,-1.017,-58.63,0.68
"2008-07-07 00:00:00",5554,4.199,164.8,8.38,5.067,-1.481,-60.51,0.68
"2008-07-07 00:05:00",5555,2.564,120,29.03,3.577,-1.408,-65.28,0.68
"2008-07-07 00:10:00",5556,2.024,162.8,35.81,2.675,-1.129,-69.96,0.68
"2008-07-07 00:15:00",5557,2.837,167.1,19.17,4.332,-1.024,-73.1,0.68
"2008-07-07 00:20:00",5558,1.278,190.8,40.97,2.127,-0.752,-77.82,0.68
"2008-07-07 00:25:00",5559,2.032,149.5,20.7,2.77,-0.828,-69.83,0.681
"2008-07-07 00:30:00",5560,3.551,156.9,13.07,4.534,-1.085,-68.4,0.681
"2008-07-07 00:35:00",5561,2.171,149,18.4,3.561,-1.288,-71.16,0.681
"2008-07-07 00:40:00",5562,3.173,147.4,24.22,4.204,-1.09,-75.56,0.681
"2008-07-07 00:45:00",5563,2.486,142.8,25.19,3.397,-0.75,-70.19,0.681
"2008-07-07 00:50:00",5564,1.709,144.9,33.5,2.231,-1.054,-68.18,0.681
"2008-07-07 00:55:00",5565,1.11,169.6,44.77,1.829,-1.09,-72.13,0.681
"2008-07-07 01:00:00",5566,1.32,120.8,19.01,2.022,-1.332,-62.44,0.681
"2008-07-07 01:05:00",5567,0.909,123.1,36.25,1.457,-1.581,-70.18,0.681
"2008-07-07 01:10:00",5568,0.478,118,77.31,1.088,-1.435,-72.67,0.681
"2008-07-07 01:15:00",5569,3.187,171,19.31,4.273,-1.462,-71.86,0.681
"2008-07-07 01:20:00",5570,3.292,152,26.46,4.047,-1.367,-72.26,0.681
"2008-07-07 01:25:00",5571,1.417,111,22.8,2.479,-1.778,-53.55,0.681
"2008-07-07 01:30:00",5572,1.363,127.4,34.47,2.914,-1.966,-60.05,0.681
"2008-07-07 01:35:00",5573,1.287,107.4,18.43,1.8,-2.026,-70.03,0.681
"2008-07-07 01:40:00",5574,1.946,126.3,22.15,2.656,-2.05,-61.79,0.681
"2008-07-07 01:45:00",5575,2.446,127.4,20.38,3.074,-2.046,-56.18,0.681
"2008-07-07 01:50:00",5576,1.706,131.7,23.72,2.672,-2.087,-69.53,0.681
"2008-07-07 01:55:00",5577,2.99,98,16.74,3.812,-1.868,-63.92,0.681
"2008-07-07 02:00:00",5578,1.841,126,17.41,2.372,-1.914,-67.84,0.681
"2008-07-07 02:05:00",5579,1.557,137,28.39,2.914,-2.067,-70.33,0.681
"2008-07-07 02:10:00",5580,2.154,121.7,14.87,3.953,-1.885,-66.36,0.681
"2008-07-07 02:15:00",5581,1.916,156.2,32.64,2.976,-1.652,-71.34,0.681
"2008-07-07 02:20:00",5582,2.222,116.6,27.27,3.143,-1.647,-71.21,0.681
"2008-07-07 02:25:00",5583,2.506,130.2,19.02,3.786,-1.91,-71.11,0.681
"2008-07-07 02:30:00",5584,4.475,113.6,23.47,6.056,-1.686,-81.6,0.681
"2008-07-07 02:35:00",5585,4.778,119.8,13.1,5.403,-1.444,-85.5,0.681
"2008-07-07 02:40:00",5586,4.697,123,9.55,5.498,-1.298,-74.88,0.681
"2008-07-07 02:45:00",5587,4.481,125.1,9.42,5.397,-1.336,-66.11,0.681
"2008-07-07 02:50:00",5588,2.363,139.5,36.89,3.858,-1.491,-67.44,0.681
"2008-07-07 02:55:00",5589,2.171,150.9,29.62,3.584,-1.8,-70.31,0.681
"2008-07-07 03:00:00",5590,2.565,135.7,26.69,3.874,-1.713,-69.9,0.681
"2008-07-07 03:05:00",5591,2.392,161.8,10.84,2.832,-1.959,-69.02,0.681
"2008-07-07 03:10:00",5592,2.046,124.3,32.5,3.198,-2.12,-67.69,0.681
"2008-07-07 03:15:00",5593,2.46,113.8,23.85,3.185,-2.226,-55.91,0.681
"2008-07-07 03:20:00",5594,1.555,126.5,37.28,3.335,-2.444,-68.8,0.681
"2008-07-07 03:25:00",5595,2.153,108.4,23.95,3.358,-2.228,-68.27,0.681
"2008-07-07 03:30:00",5596,2.481,118.8,19.67,3.107,-2.413,-62.04,0.681
"2008-07-07 03:35:00",5597,1.535,173.9,16.25,2.28,-2.365,-72.04,0.681
"2008-07-07 03:40:00",5598,1.967,136,40.85,2.636,-2.304,-66.24,0.681
"2008-07-07 03:45:00",5599,0.993,123.4,24.99,1.895,-2.485,-66.79,0.681
"2008-07-07 03:50:00",5600,0.992,113.6,46.69,1.588,-2.502,-68.47,0.681
"2008-07-07 03:55:00",5601,1.131,84.7,50.05,2.653,-2.094,-70.16,0.681
"2008-07-07 04:00:00",5602,1.556,122.1,27.56,2.123,-2.088,-68.65,0.681
"2008-07-07 04:05:00",5603,1.347,108,21.76,2.385,-2.151,-71.91,0.681
"2008-07-07 04:10:00",5604,1.592,109.9,17.54,2.528,-1.869,-69.12,0.681
"2008-07-07 04:15:00",5605,1.962,126,24.43,3.309,-1.681,-70.56,0.681
"2008-07-07 04:20:00",5606,1.433,116.9,26.99,1.983,-1.658,-69.45,0.681
"2008-07-07 04:25:00",5607,1.266,107.8,14.57,1.725,-2.013,-67.84,0.681
"2008-07-07 04:30:00",5608,1.54,106.5,38.46,2.483,-2.477,-66.49,0.681
"2008-07-07 04:35:00",5609,1.048,152.2,28.87,1.849,-2.331,-71.81,0.681
"2008-07-07 04:40:00",5610,1.1,164.2,37.59,1.434,-2.1,-70.38,0.681
"2008-07-07 04:45:00",5611,1.406,116.7,19.47,2.306,-2.494,-64,0.681
"2008-07-07 04:50:00",5612,1.68,133.9,14.09,2.457,-2.723,-64.2,0.681
"2008-07-07 04:55:00",5613,0.635,169.1,43.7,1.186,-2.808,-67.29,0.681
"2008-07-07 05:00:00",5614,1.112,137.6,17.28,1.967,-2.499,-66.03,0.681
"2008-07-07 05:05:00",5615,1.498,109.7,14.61,1.81,-2.875,-61.97,0.681
"2008-07-07 05:10:00",5616,1.089,140.2,16.26,1.627,-2.97,-65.96,0.681
"2008-07-07 05:15:00",5617,0.906,103.2,23.9,1.702,-2.3,-68.05,0.681
"2008-07-07 05:20:00",5618,1.203,107.8,16.66,1.702,-2.649,-60.77,0.681
"2008-07-07 05:25:00",5619,1.507,130,35.08,2.169,-3.018,-51.07,0.681
"2008-07-07 05:30:00",5620,1.36,113.3,23.76,2.107,-3.106,-50.39,0.681
"2008-07-07 05:35:00",5621,0.618,104.2,17.23,1.205,-3.25,-58.74,0.681
"2008-07-07 05:40:00",5622,0.555,31.14,38.75,1.16,-3.244,-45.34,0.681
"2008-07-07 05:45:00",5623,0.679,34.09,85.1,1.101,-3.417,-16.16,0.681
"2008-07-07 05:50:00",5624,0.429,26.36,88.2,0.813,-3.491,-44.71,0.681
"2008-07-07 05:55:00",5625,0.738,63.96,24.16,1.261,-3.367,-53.86,0.681
"2008-07-07 06:00:00",5626,0.449,71.52,32.11,0.787,-3.187,-42.83,0.681
"2008-07-07 06:05:00",5627,0.859,110.5,14.64,1.31,-3.408,-30.44,0.681
"2008-07-07 06:10:00",5628,0.409,132.7,36.05,0.712,-3.369,-44.21,0.681
"2008-07-07 06:15:00",5629,0.619,107.7,40.61,1.336,-3.336,-42.86,0.681
"2008-07-07 06:20:00",5630,0.842,102.6,34.56,1.094,-3.306,-38.01,0.681
"2008-07-07 06:25:00",5631,1.039,101.2,17.64,1.545,-3.263,-11.26,0.681
"2008-07-07 06:30:00",5632,1.013,114.6,42.65,1.986,-3.261,6.183,0.681
"2008-07-07 06:35:00",5633,1.367,114.3,25.7,1.888,-3.115,11.49,0.681
"2008-07-07 06:40:00",5634,0.629,145.2,28.23,1.163,-3.06,-8.82,0.681
"2008-07-07 06:45:00",5635,0.673,78.31,24.89,1.45,-2.992,-16.04,0.681
"2008-07-07 06:50:00",5636,0.866,95.3,29.99,1.457,-3.076,-22.42,0.681
"2008-07-07 06:55:00",5637,0.468,68.56,42.86,0.918,-2.931,-16.31,0.681
"2008-07-07 07:00:00",5638,0.866,85,23.33,1.78,-2.794,17.04,0.681
"2008-07-07 07:05:00",5639,0.564,58.53,57.59,1.238,-2.799,31.04,0.681
"2008-07-07 07:10:00",5640,0.431,348.7,57.49,1.127,-2.775,22.55,0.681
"2008-07-07 07:15:00",5641,0.68,83.4,17.34,1.222,-2.648,19.95,0.681
"2008-07-07 07:20:00",5642,0.872,103.7,14.56,1.963,-2.548,23.12,0.681
"2008-07-07 07:25:00",5643,0.687,104.1,46.85,1.049,-2.264,27.82,0.681
"2008-07-07 07:30:00",5644,0.577,80.9,21.23,1.078,-2.149,45.91,0.681
"2008-07-07 07:35:00",5645,0.703,70.59,54.83,1.424,-2.261,52.42,0.681
"2008-07-07 07:40:00",5646,0.639,109.2,30.12,1.15,-2.119,51.91,0.681
"2008-07-07 07:45:00",5647,1.329,143.9,17.5,1.911,-2.06,36.23,0.681
"2008-07-07 07:50:00",5648,1.22,129.4,19.07,1.741,-2.22,51.81,0.681
"2008-07-07 07:55:00",5649,1.373,98.7,17.27,2.62,-2.026,70.61,0.681
"2008-07-07 08:00:00",5650,1.402,112.9,27.32,2.051,-2.251,100.7,0.681
"2008-07-07 08:05:00",5651,0.799,123.4,24.21,1.483,-1.955,99.6,0.681
"2008-07-07 08:10:00",5652,1.42,109.8,24.67,1.931,-1.777,110.2,0.681
"2008-07-07 08:15:00",5653,1.495,125.3,31.82,2.336,-1.751,96.6,0.681
"2008-07-07 08:20:00",5654,1.342,111.4,26.53,1.855,-1.785,127.1,0.681
"2008-07-07 08:25:00",5655,1.728,105.5,8.84,2.375,-1.831,141,0.681
"2008-07-07 08:30:00",5656,1.492,107.5,41.6,2.038,-1.833,141.3,0.681
"2008-07-07 08:35:00",5657,1.98,89.7,13.59,3.766,-1.761,113.1,0.681
"2008-07-07 08:40:00",5658,1.457,103,31.91,2.548,-1.929,130.9,0.681
"2008-07-07 08:45:00",5659,1.415,95.9,27.27,2.688,-1.612,170.6,0.681
"2008-07-07 08:50:00",5660,1.933,84.3,15.59,3.169,-1.636,179.1,0.681
"2008-07-07 08:55:00",5661,1.972,74.08,20.57,3.064,-1.489,196.8,0.681
"2008-07-07 09:00:00",5662,2.087,88.7,15.94,3.048,-1.563,207,0.681
"2008-07-07 09:05:00",5663,2.307,102.3,28.29,2.822,-1.667,237.6,0.68
"2008-07-07 09:10:00",5664,1.341,113.3,30.2,2.496,-1.37,245.3,0.68
"2008-07-07 09:15:00",5665,2.215,82.3,31.78,3.443,-1.32,230.3,0.68
"2008-07-07 09:20:00",5666,1.958,91.4,33.96,3.309,-1.168,259.2,0.68
"2008-07-07 09:25:00",5667,1.88,79.07,43.78,3.472,-1.167,212.9,0.68
"2008-07-07 09:30:00",5668,2.294,89.5,28.13,3.913,-1.11,180.5,0.68
"2008-07-07 09:35:00",5669,2.923,90,19.95,3.704,-1.336,141.7,0.68
"2008-07-07 09:40:00",5670,1.921,105.3,27.01,3.015,-1.438,162.1,0.68
"2008-07-07 09:45:00",5671,1.56,81.9,30.02,2.437,-1.357,168.2,0.68
"2008-07-07 09:50:00",5672,1.14,74.5,19.64,2.688,-1.36,200.1,0.68
"2008-07-07 09:55:00",5673,1.85,60.08,37.76,3.064,-1.177,239.3,0.68
"2008-07-07 10:00:00",5674,2.348,71.17,37.46,3.499,-1.377,199.1,0.68
"2008-07-07 10:05:00",5675,1.998,101.9,25.09,3.593,-1.382,210.7,0.68
"2008-07-07 10:10:00",5676,3.03,92.6,21.69,3.897,-1.339,187.3,0.68
"2008-07-07 10:15:00",5677,3.774,91,11.78,4.433,-1.452,133.6,0.68
"2008-07-07 10:20:00",5678,2.276,85.1,18.8,3.946,-1.754,145,0.68
"2008-07-07 10:25:00",5679,3.464,88.6,17.07,4.639,-1.755,155,0.68
"2008-07-07 10:30:00",5680,2.881,93.8,30.35,3.992,-1.755,162.3,0.68
"2008-07-07 10:35:00",5681,2.933,94.3,14.71,3.646,-1.723,178.5,0.68
"2008-07-07 10:40:00",5682,2.35,84.2,12.41,3.881,-1.696,188.7,0.68
"2008-07-07 10:45:00",5683,0.95,100.6,42.3,1.692,-1.59,201.8,0.68
"2008-07-07 10:50:00",5684,1.322,83.7,14.94,2.911,-1.252,222.8,0.68
"2008-07-07 10:55:00",5685,1.491,82.4,22.58,2.561,-1.239,244.5,0.68
"2008-07-07 11:00:00",5686,0.511,80.7,77.05,1.503,-1.138,193.5,0.68
"2008-07-07 11:05:00",5687,2.219,80.8,18.79,2.875,-1.096,168,0.68
"2008-07-07 11:10:00",5688,2.44,91.6,15.78,3.27,-1.089,181.5,0.68
"2008-07-07 11:15:00",5689,2.959,95.6,17.8,3.711,-1.228,188.8,0.68
"2008-07-07 11:20:00",5690,2.122,91.5,42.55,3.459,-1.289,227,0.68
"2008-07-07 11:25:00",5691,2.109,106.3,22.62,3.205,-1.246,249.7,0.68
"2008-07-07 11:30:00",5692,2.777,95.9,17.96,3.28,-1.022,221,0.68
"2008-07-07 11:35:00",5693,2.476,97.3,20.84,3.626,-1.12,258.9,0.68
"2008-07-07 11:40:00",5694,3.032,88.8,17.23,4.221,-0.939,265.8,0.68
"2008-07-07 11:45:00",5695,3.3,80.2,17.81,4.152,-0.959,281.8,0.68
"2008-07-07 11:50:00",5696,3.858,98.6,14.66,4.812,-0.654,378.5,0.68
"2008-07-07 11:55:00",5697,3.815,94.8,12.25,4.443,-0.574,395.4,0.68
"2008-07-07 12:00:00",5698,3.847,91.1,14.63,4.586,-0.339,432.5,0.68
"2008-07-07 12:05:00",5699,4.683,97.5,15.93,5.383,-0.297,377.8,0.68
"2008-07-07 12:10:00",5700,4.437,104.4,9.56,5.282,-0.246,459.1,0.68
"2008-07-07 12:15:00",5701,4.559,94.5,10.59,5.279,-0.007,491.3,0.68
"2008-07-07 12:20:00",5702,4.788,90.9,13.18,5.57,0.227,440.9,0.68
"2008-07-07 12:25:00",5703,4.478,139.3,15.07,5.165,0.585,640.8,0.68
"2008-07-07 12:30:00",5704,4.302,133.8,16.65,4.92,1.079,571.8,0.68
"2008-07-07 12:35:00",5705,5.054,99.6,17.16,6.416,0.874,342.3,0.68
"2008-07-07 12:40:00",5706,4.777,121.9,15.02,5.998,0.613,449.9,0.68
"2008-07-07 12:45:00",5707,5.857,116.1,11.99,6.873,0.628,354.6,0.68
"2008-07-07 12:50:00",5708,5.9,122.1,11.31,6.426,0.125,374.6,0.68
"2008-07-07 12:55:00",5709,5.94,121,12.75,6.791,-0.092,397.7,0.68
"2008-07-07 13:00:00",5710,5.868,116.3,10.45,6.409,-0.103,362.4,0.68
"2008-07-07 13:05:00",5711,6.195,117.4,7.958,6.974,0.007,315.4,0.68
"2008-07-07 13:10:00",5712,6.293,121.5,9.93,7.21,0.105,448.9,0.68
"2008-07-07 13:15:00",5713,5.71,127.1,10.01,6.393,0.458,370.6,0.68
"2008-07-07 13:20:00",5714,5.949,118.3,5.2,6.945,0.535,444.3,0.68
"2008-07-07 13:25:00",5715,6.267,118.3,11.86,7.817,0.677,399.2,0.68
"2008-07-07 13:30:00",5716,6.297,125.8,13.23,7.383,0.471,388.6,0.68
"2008-07-07 13:35:00",5717,5.569,129.3,16.33,6.439,0.654,548.8,0.68
"2008-07-07 13:40:00",5718,5.704,111.8,8.23,6.713,0.912,509.2,0.68
"2008-07-07 13:45:00",5719,5.59,140.2,6.647,6.811,0.9,576.2,0.68
"2008-07-07 13:50:00",5720,5.05,123.6,9.06,6.38,1.37,513,0.68
"2008-07-07 13:55:00",5721,5.969,130.7,10.86,7.092,1.248,542.5,0.68
"2008-07-07 14:00:00",5722,6.011,128.6,13.6,6.945,0.978,480.5,0.68
"2008-07-07 14:05:00",5723,6.215,123.9,12.26,7.206,1.266,601.4,0.68
"2008-07-07 14:10:00",5724,6.452,127.7,15.2,7.52,1.36,495,0.68
"2008-07-07 14:15:00",5725,6.189,134.2,16.71,7.164,1.448,485.4,0.68
"2008-07-07 14:20:00",5726,6.531,122.6,11.12,7.51,1.378,500.9,0.68
"2008-07-07 14:25:00",5727,7.35,125.9,3.978,7.807,1.301,503.4,0.68
"2008-07-07 14:30:00",5728,6.434,130.3,12.01,7.255,1.348,585.1,0.68
"2008-07-07 14:35:00",5729,6.447,127.8,9.91,7.066,1.767,544.8,0.68
"2008-07-07 14:40:00",5730,6.268,136.3,9.82,7.909,1.7,554.4,0.68
"2008-07-07 14:45:00",5731,6.026,124.9,11.51,7.242,1.764,554.4,0.68
"2008-07-07 14:50:00",5732,7.389,121.8,9.81,7.837,1.651,544.8,0.68
"2008-07-07 14:55:00",5733,7.149,127,9.09,7.85,1.799,552.6,0.68
"2008-07-07 15:00:00",5734,7.366,125.7,9.1,8.09,1.782,553.3,0.68
"2008-07-07 15:05:00",5735,7.555,124.5,7.524,8.18,1.835,543.3,0.68
"2008-07-07 15:10:00",5736,8.46,122.1,6.668,9.72,1.678,530.4,0.68
"2008-07-07 15:15:00",5737,8.35,125.9,5.738,8.65,1.623,524.8,0.68
"2008-07-07 15:20:00",5738,8.04,120.3,7.482,8.98,1.681,527.2,0.68
"2008-07-07 15:25:00",5739,7.615,127.5,7.552,8.28,1.821,541.9,0.68
"2008-07-07 15:30:00",5740,8.03,123.3,2.835,8.55,1.753,566.7,0.68
"2008-07-07 15:35:00",5741,8.24,124.3,9.36,8.78,1.733,454.9,0.68
"2008-07-07 15:40:00",5742,7.203,124.7,8.2,8.23,1.806,452.3,0.68
"2008-07-07 15:45:00",5743,7.771,119.2,6.557,8.71,1.989,512.1,0.68
"2008-07-07 15:50:00",5744,7.407,122.4,4.761,7.853,1.847,412.2,0.68
"2008-07-07 15:55:00",5745,7.371,121.8,4.968,8.43,1.836,504.9,0.68
"2008-07-07 16:00:00",5746,7.78,117.6,4.637,8.39,1.78,444.8,0.68
"2008-07-07 16:05:00",5747,8.02,119.1,6.486,8.87,1.896,508.3,0.68
"2008-07-07 16:10:00",5748,7.617,122.6,3.192,8.73,1.807,390.8,0.68
"2008-07-07 16:15:00",5749,7.916,117.9,8.61,8.61,1.885,476.2,0.68
"2008-07-07 16:20:00",5750,8.21,122.7,4.689,8.84,1.817,473.2,0.68
"2008-07-07 16:25:00",5751,8.6,120.1,8.13,9.52,1.874,477,0.68
"2008-07-07 16:30:00",5752,8.51,119.4,8.64,9.32,1.995,467,0.68
"2008-07-07 16:35:00",5753,8.49,120.1,5.085,9.42,1.863,429.5,0.68
"2008-07-07 16:40:00",5754,8.03,122.7,5.325,9.2,1.708,415.8,0.68
"2008-07-07 16:45:00",5755,7.892,121.9,6.661,9.23,1.906,416.3,0.68
"2008-07-07 16:50:00",5756,7.936,124.4,3.838,8.67,1.974,439.6,0.68
"2008-07-07 16:55:00",5757,7.544,120.2,7.418,8.51,1.977,437.3,0.68
"2008-07-07 17:00:00",5758,8.06,121.5,5.704,8.86,1.942,427.7,0.68
"2008-07-07 17:05:00",5759,7.647,127.8,5.46,8.9,2.046,425,0.68
"2008-07-07 17:10:00",5760,7.702,121.4,8.42,9.14,2.074,411.2,0.68
"2008-07-07 17:15:00",5761,8.27,120.7,6.412,9.14,1.949,407.3,0.68
"2008-07-07 17:20:00",5762,8.21,119.7,6.496,8.85,1.877,404.8,0.68
"2008-07-07 17:25:00",5763,8.21,119.9,5.336,8.81,1.835,397.6,0.68
"2008-07-07 17:30:00",5764,7.42,123.5,3.828,8.09,1.885,392.6,0.68
"2008-07-07 17:35:00",5765,6.926,122.4,6.247,8.08,1.909,390,0.68
"2008-07-07 17:40:00",5766,7.586,121.5,6.708,8.32,1.831,384,0.68
"2008-07-07 17:45:00",5767,7.999,120.9,6.936,8.52,1.748,233.1,0.68
"2008-07-07 17:50:00",5768,7.902,121.8,7.339,9.23,1.506,151.6,0.68
"2008-07-07 17:55:00",5769,7.721,120.2,6.961,8.5,1.448,314.6,0.68
"2008-07-07 18:00:00",5770,7.265,121.6,6.825,7.713,1.583,380.2,0.68
"2008-07-07 18:05:00",5771,7.509,119.4,8.32,8.24,1.591,308.1,0.68
"2008-07-07 18:10:00",5772,7.547,116.8,6.195,8.24,1.528,333.9,0.68
"2008-07-07 18:15:00",5773,6.983,121.8,6.551,8.27,1.607,330.6,0.68
"2008-07-07 18:20:00",5774,7.515,120,6.847,8.27,1.543,315.8,0.68
"2008-07-07 18:25:00",5775,7.503,123.2,5.943,8.17,1.419,317.6,0.68
"2008-07-07 18:30:00",5776,7.166,123,7.595,8,1.447,306.5,0.68
"2008-07-07 18:35:00",5777,7.846,121.5,6.454,8.38,1.301,294.9,0.68
"2008-07-07 18:40:00",5778,7.425,125.2,6.127,7.971,1.264,290.9,0.68
"2008-07-07 18:45:00",5779,7.371,124.7,9.91,8.45,1.458,284.8,0.68
