TOA5,5264,CR1000,5264,CR1000.Std.10,CRD:KLRS_CMA6_30JULY2016.CR1,35202,HalfHour
TIMESTAMP,RECORD,DT,BP,Rain_mm_Tot,,,
TS,RN,m,hPa(mb),mm,,,
,,Smp,Smp,Tot,,,
16-08-27 22:00,1746,1.513,927,0,,,
16-08-27 22:30,1747,1.525,927,0,,,
16-08-27 23:00,1748,1.522,927,0,,,
16-08-27 23:30,1749,1.526,927,0,,,
16-08-28 0:00,1750,1.523,927,0,,,
16-08-28 0:30,1751,1.513,927,0,,,
16-08-28 1:00,1752,1.518,927,0,,,
16-08-28 1:30,1753,1.466,927,0,,,
16-08-28 2:00,1754,1.529,927,0.1,,,
16-08-28 2:30,1755,1.53,928,0,,,
16-08-28 3:00,1756,1.529,927,0,,,
16-08-28 3:30,1757,1.527,927,0,,,
16-08-28 4:00,1758,1.517,927,0,,,
16-08-28 4:30,1759,1.513,927,0,,,
16-08-28 5:00,1760,1.526,927,0,,,
16-08-28 5:30,1761,1.525,927,0,,,
16-08-28 6:00,1762,1.528,927,0,,,
16-08-28 6:30,1763,1.519,927,0,,,
16-08-28 7:00,1764,1.532,927,0,,,
16-08-28 7:30,1765,1.526,927,0,,,
16-08-28 8:00,1766,1.531,927,0,,,
16-08-28 8:30,1767,1.524,927,0,,,
16-08-28 9:00,1768,1.524,927,0,,,
16-08-28 9:30,1769,1.479,927,0,,,
16-08-28 10:00,1770,1.501,927,0,,,
16-08-28 10:30,1771,1.494,927,0,,,
16-08-28 11:00,1772,1.476,927,0,,,
16-08-28 11:30,1773,1.516,926,0,,,
16-08-28 12:00,1774,1.481,926,0,,,
16-08-28 12:30,1775,1.482,927,0,,,
16-08-28 13:00,1776,1.47,926,0,,,
16-08-28 13:30,1777,1.531,927,0,,,
16-08-28 14:00,1778,1.482,926,0,,,
16-08-28 14:30,1779,1.522,927,0.1,,,
16-08-28 15:00,1780,1.517,927,0.3,,,
16-08-28 15:30,1781,1.468,927,0.1,,,
16-08-28 16:00,1782,1.484,932,0.5,,,
16-08-28 16:30,1783,1.539,933,0.3,,,
16-08-28 17:00,1784,1.539,934,0,,,
16-08-28 17:30,1785,1.517,936,0,,,
16-08-28 18:00,1786,1.47,936,0,,,
16-08-28 18:30,1787,1.496,927,0.2,,,
16-08-28 19:00,1788,1.465,927,0.4,,,
16-08-28 19:30,1789,1.508,927,0.2,,,
16-08-28 20:00,1790,1.501,927,0,,,
16-08-28 20:30,1791,1.521,927,0,,,
16-08-28 21:00,1792,1.462,927,0,,,
16-08-28 21:30,1793,1.465,929,0.5,,,
16-08-28 22:00,1794,1.472,928,0.1,,,
16-08-28 22:30,1795,1.53,927,1,,,
16-08-28 23:00,1796,1.52,927,0.1,,,
16-08-28 23:30,1797,1.528,927,0,,,
16-08-29 0:00,1798,1.513,927,0,,,
16-08-29 0:30,1799,1.485,926,0,,,
16-08-29 1:00,1800,1.493,928,0,,,
16-08-29 1:30,1801,1.476,928,0,,,
16-08-29 2:00,1802,1.465,928,0.3,,,
16-08-29 2:30,1803,1.478,928,0.2,,,
16-08-29 3:00,1804,1.466,928,0,,,
16-08-29 3:30,1805,1.499,928,0,,,
16-08-29 4:00,1806,1.48,928,0,,,
16-08-29 4:30,1807,1.476,928,0,,,
16-08-29 5:00,1808,1.486,928,0,,,
16-08-29 5:30,1809,1.467,928,0,,,
16-08-29 6:00,1810,1.478,927,0,,,
16-08-29 6:30,1811,1.466,927,0.1,,,
16-08-29 7:00,1812,1.482,927,0,,,
16-08-29 7:30,1813,1.469,928,0,,,
16-08-29 8:00,1814,1.474,928,0,,,
16-08-29 8:30,1815,1.473,928,0,,,
16-08-29 9:00,1816,1.47,928,0,,,
16-08-29 9:30,1817,1.475,928,0,,,
16-08-29 10:00,1818,1.481,928,0,,,
16-08-29 10:30,1819,1.47,928,0,,,
16-08-29 11:00,1820,1.479,928,0,,,
16-08-29 11:30,1821,1.473,928,0,,,
16-08-29 12:00,1822,1.465,928,0,,,
16-08-29 12:30,1823,1.48,928,0,,,
16-08-29 13:00,1824,1.471,928,0,,,
16-08-29 13:30,1825,1.48,928,0,,,
16-08-29 14:00,1826,1.47,929,0,,,
16-08-29 14:30,1827,1.475,929,0,,,
16-08-29 15:00,1828,1.485,929,0,,,
16-08-29 15:30,1829,1.465,929,0,,,
16-08-29 16:00,1830,1.488,929,0,,,
16-08-29 16:30,1831,1.466,929,0,,,
16-08-29 17:00,1832,1.472,929,0,,,
16-08-29 17:30,1833,1.468,929,0,,,
16-08-29 18:00,1834,1.481,929,0,,,
16-08-29 18:30,1835,1.465,929,0,,,
16-08-29 19:00,1836,1.473,929,0,,,
16-08-29 19:30,1837,1.471,929,0,,,
16-08-29 20:00,1838,1.471,930,0,,,
16-08-29 20:30,1839,1.473,930,0,,,
16-08-29 21:00,1840,1.502,930,0,,,
16-08-29 21:30,1841,1.515,930,0.2,,,
16-08-29 22:00,1842,1.532,930,0,,,
16-08-29 22:30,1843,1.528,930,0,,,
16-08-29 23:00,1844,1.526,930,0,,,
16-08-29 23:30,1845,1.507,930,0,,,
16-08-30 0:00,1846,1.471,930,0,,,
16-08-30 0:30,1847,1.475,930,0,,,
16-08-30 1:00,1848,1.491,930,0,,,
16-08-30 1:30,1849,1.509,930,0,,,
16-08-30 2:00,1850,1.464,930,0,,,
16-08-30 2:30,1851,1.475,930,0,,,
16-08-30 3:00,1852,1.467,930,0,,,
16-08-30 3:30,1853,1.475,931,0,,,
16-08-30 4:00,1854,1.466,930,0,,,
16-08-30 4:30,1855,1.471,930,0,,,
16-08-30 5:00,1856,1.466,930,0,,,
16-08-30 5:30,1857,1.477,931,0,,,
16-08-30 6:00,1858,1.463,931,0,,,
16-08-30 6:30,1859,1.488,931,0,,,
16-08-30 7:00,1860,1.471,931,0,,,
16-08-30 7:30,1861,1.473,931,0,,,
16-08-30 8:00,1862,1.478,931,0.1,,,
16-08-30 8:30,1863,1.464,931,0,,,
16-08-30 9:00,1864,1.483,931,0,,,
16-08-30 9:30,1865,1.527,931,0,,,
16-08-30 10:00,1866,1.483,931,0,,,
16-08-30 10:30,1867,1.481,931,0,,,
16-08-30 11:00,1868,1.484,931,0,,,
16-08-30 11:30,1869,1.507,931,0,,,
16-08-30 12:00,1870,1.503,931,0,,,
16-08-30 12:30,1871,1.473,931,0,,,
16-08-30 13:00,1872,1.505,931,0,,,
16-08-30 13:30,1873,1.485,931,0,,,
16-08-30 14:00,1874,1.484,931,0,,,
16-08-30 14:30,1875,1.468,931,0,,,
16-08-30 15:00,1876,1.494,931,0,,,
16-08-30 15:30,1877,1.529,931,0,,,
16-08-30 16:00,1878,1.51,931,0,,,
16-08-30 16:30,1879,1.544,931,0.2,,,
16-08-30 17:00,1880,1.508,931,0.5,,,
16-08-30 17:30,1881,1.503,931,1,,,
16-08-30 18:00,1882,1.497,931,0.1,,,
16-08-30 18:30,1883,1.512,931,0,,,
16-08-30 19:00,1884,1.512,931,0,,,
16-08-30 19:30,1885,1.511,931,0.3,,,
16-08-30 20:00,1886,1.508,931,0.5,,,
16-08-30 20:30,1887,1.523,931,0.5,,,
16-08-30 21:00,1888,1.53,931,0.7,,,
16-08-30 21:30,1889,1.533,931,0.1,,,
16-08-30 22:00,1890,1.529,931,0,,,
16-08-30 22:30,1891,1.529,931,0.1,,,
16-08-30 23:00,1892,1.513,931,0,,,
16-08-30 23:30,1893,1.526,931,0.1,,,
16-08-31 0:00,1894,1.51,931,0.2,,,
16-08-31 0:30,1895,1.512,931,0.2,,,
16-08-31 1:00,1896,1.496,931,0.1,,,
16-08-31 1:30,1897,1.513,931,0.1,,,
16-08-31 2:00,1898,1.492,931,0,,,
16-08-31 2:30,1899,1.5,931,0,,,
16-08-31 3:00,1900,1.489,930,0,,,
16-08-31 3:30,1901,1.465,930,0,,,
16-08-31 4:00,1902,1.481,930,0,,,
16-08-31 4:30,1903,1.504,930,0,,,
16-08-31 5:00,1904,1.486,930,0,,,
16-08-31 5:30,1905,1.495,929,0,,,
16-08-31 6:00,1906,1.485,929,0,,,
16-08-31 6:30,1907,1.479,929,0,,,
16-08-31 7:00,1908,1.471,929,0,,,
16-08-31 7:30,1909,1.502,929,0,,,
16-08-31 8:00,1910,1.481,929,0.1,,,
16-08-31 8:30,1911,1.517,929,0.1,,,
16-08-31 9:00,1912,1.524,929,0.1,,,
16-08-31 9:30,1913,1.495,929,0,,,
16-08-31 10:00,1914,1.464,929,0,,,
16-08-31 10:30,1915,1.479,928,0,,,
16-08-31 11:00,1916,1.489,928,0,,,
16-08-31 11:30,1917,1.504,928,0,,,
16-08-31 12:00,1918,1.476,928,0,,,
16-08-31 12:30,1919,1.461,928,0,,,
16-08-31 13:00,1920,1.475,928,0,,,
16-08-31 13:30,1921,1.467,928,0,,,
16-08-31 14:00,1922,1.478,928,0,,,
16-08-31 14:30,1923,1.485,927,0,,,
16-08-31 15:00,1924,1.464,927,0,,,
16-08-31 15:30,1925,1.487,927,0,,,
16-08-31 16:00,1926,1.476,927,0.1,,,
16-08-31 16:30,1927,1.5,927,0.2,,,
16-08-31 17:00,1928,1.502,927,0.1,,,
16-08-31 17:30,1929,1.51,926,0.1,,,
16-08-31 18:00,1930,1.51,926,0.2,,,
16-08-31 18:30,1931,1.521,926,0,,,
16-08-31 19:00,1932,1.504,926,0.1,,,
16-08-31 19:30,1933,1.526,926,0.2,,,
16-08-31 20:00,1934,1.525,926,0,,,
16-08-31 20:30,1935,1.527,926,0,,,
16-08-31 21:00,1936,1.51,926,0.2,,,
16-08-31 21:30,1937,1.504,926,0.1,,,
16-08-31 22:00,1938,1.514,926,0.2,,,
16-08-31 22:30,1939,1.512,926,0,,,
16-08-31 23:00,1940,1.503,925,0,,,
16-08-31 23:30,1941,1.509,925,0,,,
16-09-01 0:00,1942,1.504,926,0,,,
16-09-01 0:30,1943,1.509,925,0,,,
16-09-01 1:00,1944,1.511,925,0,,,
16-09-01 1:30,1945,1.514,925,0,,,
16-09-01 2:00,1946,1.515,925,0,,,
16-09-01 2:30,1947,1.512,925,0,,,
16-09-01 3:00,1948,1.512,925,0,,,
16-09-01 3:30,1949,1.507,925,0,,,
16-09-01 4:00,1950,1.511,924,0,,,
16-09-01 4:30,1951,1.512,924,0,,,
16-09-01 5:00,1952,1.51,924,0,,,
16-09-01 5:30,1953,1.513,924,0,,,
16-09-01 6:00,1954,1.513,924,0,,,
16-09-01 6:30,1955,1.515,924,0,,,
16-09-01 7:00,1956,1.511,924,0,,,
16-09-01 7:30,1957,1.512,924,0,,,
16-09-01 8:00,1958,1.51,924,0,,,
16-09-01 8:30,1959,1.511,924,0,,,
16-09-01 9:00,1960,1.51,924,0,,,
16-09-01 9:30,1961,1.509,924,0.1,,,
16-09-01 10:00,1962,1.505,924,0,,,
16-09-01 10:30,1963,1.501,924,0,,,
16-09-01 11:00,1964,1.501,924,0,,,
16-09-01 11:30,1965,1.502,924,0,,,
16-09-01 12:00,1966,1.508,924,0,,,
16-09-01 12:30,1967,1.52,924,0,,,
16-09-01 13:00,1968,1.498,923,0,,,
16-09-01 13:30,1969,1.512,924,0,,,
16-09-01 14:00,1970,1.509,923,0,,,
16-09-01 14:30,1971,1.5,923,0,,,
16-09-01 15:00,1972,1.499,923,0,,,
16-09-01 15:30,1973,1.505,923,0,,,
16-09-01 16:00,1974,1.499,923,0,,,
16-09-01 16:30,1975,1.496,923,0,,,
16-09-01 17:00,1976,1.484,923,0,,,
16-09-01 17:30,1977,1.491,923,0,,,
16-09-01 18:00,1978,1.458,923,0,,,
16-09-01 18:30,1979,1.456,923,0,,,
16-09-01 19:00,1980,1.499,923,0,,,
16-09-01 19:30,1981,1.499,923,0,,,
16-09-01 20:00,1982,1.501,923,0,,,
16-09-01 20:30,1983,1.487,923,0,,,
16-09-01 21:00,1984,1.505,923,0,,,
16-09-01 21:30,1985,1.508,923,0,,,
16-09-01 22:00,1986,1.505,923,0,,,
16-09-01 22:30,1987,1.503,924,0,,,
16-09-01 23:00,1988,1.509,924,0,,,
16-09-01 23:30,1989,1.508,924,0,,,
16-09-02 0:00,1990,1.51,924,0.1,,,
16-09-02 0:30,1991,1.51,924,0,,,
16-09-02 1:00,1992,1.509,924,0,,,
16-09-02 1:30,1993,1.508,924,0,,,
16-09-02 2:00,1994,1.51,924,0,,,
16-09-02 2:30,1995,1.509,924,0,,,
16-09-02 3:00,1996,1.486,924,0,,,
16-09-02 3:30,1997,1.497,924,0,,,
16-09-02 4:00,1998,1.5,924,0,,,
16-09-02 4:30,1999,1.496,924,0,,,
16-09-02 5:00,2000,1.494,924,0,,,
16-09-02 5:30,2001,1.502,924,0,,,
16-09-02 6:00,2002,1.497,924,0,,,
16-09-02 6:30,2003,1.471,925,0.2,,,
16-09-02 7:00,2004,1.5,925,0.1,,,
16-09-02 7:30,2005,1.493,925,0,,,
16-09-02 8:00,2006,1.487,925,0,,,
16-09-02 8:30,2007,1.462,925,0,,,
16-09-02 9:00,2008,1.461,925,0,,,
16-09-02 9:30,2009,1.477,925,0,,,
16-09-02 10:00,2010,1.46,925,0,,,
16-09-02 10:30,2011,1.47,925,0,,,
16-09-02 11:00,2012,1.472,925,0,,,
16-09-02 11:30,2013,1.462,926,0,,,
16-09-02 12:00,2014,1.479,926,0,,,
16-09-02 12:30,2015,1.472,926,0,,,
