TOA5,5264,CR1000,5264,CR1000.Std.10,CRD:KLRS_CMA6_13JULY2015.CR1,35202,FiveMin,,,
TIMESTAMP,RECORD,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Max,AirTC_Avg,NR_Wm2_Avg,RH_Avg,SWin_Wm2_Avg,SWout_Wm2_Avg
TS,RN,meters/second,Deg,Deg,meters/second,Deg C,W/m²,%,W/m²,W/m²
,,WVc,WVc,WVc,Max,Avg,Avg,Avg,Avg,Avg
15-08-06 21:00,4951,1.574,347.5,21.44,2.865,12.68,-39.85,82.6,32.12,4.41
15-08-06 21:05,4952,1.666,344.7,16.21,2.659,12.64,-49.91,81.7,28.48,3.989
15-08-06 21:10,4953,1.652,351.6,40.37,2.604,12.61,-50.27,81.8,24.87,3.582
15-08-06 21:15,4954,2.118,337.1,38,2.604,12.57,-60.96,81.8,20.69,3.069
15-08-06 21:20,4955,2.115,324.1,20.42,2.989,12.53,-62.31,82.1,16.75,2.62
15-08-06 21:25,4956,1.781,335.1,16.79,2.77,12.49,-54.92,82.6,13.06,2.254
15-08-06 21:30,4957,0.945,322.4,34,1.228,12.42,-42.34,83.7,10.54,2.054
15-08-06 21:35,4958,1.188,323.2,18.66,1.757,12.37,-47.83,83.5,9.19,1.899
15-08-06 21:40,4959,1.006,332.8,23.7,2.172,12.31,-42.55,84.1,8.83,1.858
15-08-06 21:45,4960,1.287,326.9,24.33,2.244,12.27,-43.84,84.6,8.21,1.723
15-08-06 21:50,4961,1.73,329.3,13.55,2.584,12.24,-45.47,85.2,6.927,1.555
15-08-06 21:55,4962,1.665,345.6,20.63,2.96,12.21,-42.52,86,5.41,1.402
15-08-06 22:00,4963,1.446,336.6,18.37,1.859,12.17,-40.74,86.4,3.953,1.298
15-08-06 22:05,4964,1.355,328.9,13.92,1.774,12.11,-39.88,86.4,2.833,1.238
15-08-06 22:10,4965,1.259,324.7,15.95,1.761,12.04,-35.71,87.2,1.924,1.11
15-08-06 22:15,4966,1.386,340,20.97,1.676,11.99,-35.79,87.9,1.214,0.956
15-08-06 22:20,4967,1.262,325.1,22.83,1.659,11.94,-32.16,88.6,0.772,0.926
15-08-06 22:25,4968,1.356,343.2,27.82,2.558,11.89,-30.1,89.3,0.626,0.928
15-08-06 22:30,4969,1.62,356.5,24.75,1.963,11.86,-29.31,89.7,0.613,0.95
15-08-06 22:35,4970,1.495,0.226,15.61,2.443,11.81,-28.04,90.2,0.592,0.911
15-08-06 22:40,4971,1.9,354.4,16.26,2.826,11.78,-30.79,89.7,0.439,0.897
15-08-06 22:45,4972,1.753,342.4,23.47,3.241,11.75,-32.13,89.7,0.28,0.875
15-08-06 22:50,4973,1.855,348.7,17.79,2.715,11.74,-32.84,89.3,0.02,0.899
15-08-06 22:55,4974,2.409,343.9,21.14,3.205,11.68,-35.18,89.1,0,0.881
15-08-06 23:00,4975,2.02,342.4,43.18,2.777,11.66,-32.01,89.1,0,0.899
15-08-06 23:05,4976,1.858,348.4,26.89,3.178,11.61,-32.62,89,0,0.907
15-08-06 23:10,4977,1.545,346.3,24.97,2.13,11.57,-32.36,89,0,0.889
15-08-06 23:15,4978,2.017,343.2,22.65,2.564,11.55,-33.94,88.9,0,0.889
15-08-06 23:20,4979,2.082,349.5,15.03,2.724,11.5,-29.01,89.5,0,0.848
15-08-06 23:25,4980,2.754,348.3,17.84,4.299,11.46,-33.76,89.4,0,0.913
15-08-06 23:30,4981,2.818,359.8,15.12,3.796,11.42,-30.74,89.5,0,0.967
15-08-06 23:35,4982,2.934,353.5,8.76,3.717,11.39,-32.79,89.6,0,0.903
15-08-06 23:40,4983,3.467,354.9,20.4,4.4,11.36,-32.87,89.6,0,0.879
15-08-06 23:45,4984,4.042,355.5,16.52,5.854,11.34,-35.43,89.6,0,0.86
15-08-06 23:50,4985,3.93,358.9,10.93,5.047,11.29,-35.94,89.7,0,0.891
15-08-06 23:55,4986,4.035,16.21,24.21,5.119,11.25,-36.17,89.6,0,0.952
15-08-07 0:00,4987,4.102,4.325,22.96,5.455,11.18,-35.69,90,0,0.954
15-08-07 0:05,4988,3.799,6.905,13.17,4.897,11.09,-35.77,89.9,0,0.997
15-08-07 0:10,4989,4.583,2.755,12.33,5.374,11.07,-40.47,89.1,0,1.085
15-08-07 0:15,4990,4.428,354.2,12.57,5.145,11,-44.99,88.3,0,1.277
15-08-07 0:20,4991,4.535,8.99,8.88,5.214,10.91,-49.31,87.4,0,1.467
15-08-07 0:25,4992,4.823,0.513,13.76,5.975,10.88,-48.5,87.4,0,1.279
15-08-07 0:30,4993,5.609,359.8,15.9,6.478,10.81,-57.01,86.7,0,1.355
15-08-07 0:35,4994,5.921,357.2,12.37,6.726,10.75,-60.54,85.9,0,1.369
15-08-07 0:40,4995,5.606,357.2,23.22,6.723,10.75,-57.22,86.1,0,1.2
15-08-07 0:45,4996,5.803,13.41,9.39,7.046,10.75,-56.69,86.3,0,1.122
15-08-07 0:50,4997,5.264,7.453,32.56,6.821,10.74,-50.72,86.8,0,1.096
15-08-07 0:55,4998,4.993,4.332,12.95,5.753,10.74,-50.11,87.3,0,0.928
15-08-07 1:00,4999,5.395,0.193,16.43,6.468,10.72,-57.02,86.5,0,1.216
15-08-07 1:05,5000,5.073,7.152,29.74,5.919,10.69,-52.75,86.3,0,1.286
15-08-07 1:10,5001,5.326,354.3,19.2,6.71,10.69,-55.47,86.2,0,1.196
15-08-07 1:15,5002,5.633,2.104,20.51,6.733,10.69,-53.77,86.1,0,1.21
15-08-07 1:20,5003,5.919,358.2,17.33,7.242,10.68,-63.12,85.3,0,1.355
15-08-07 1:25,5004,5.151,354.8,10.67,6.174,10.64,-55.04,85.9,0,1.347
15-08-07 1:30,5005,5.178,1.501,11.99,6.128,10.57,-56.92,85.7,0,1.376
15-08-07 1:35,5006,4.847,350.4,12.19,5.9,10.51,-49.42,86.5,0,1.29
15-08-07 1:40,5007,5.016,348.8,13.66,6.04,10.48,-47.85,86.9,0,1.112
15-08-07 1:45,5008,4.861,352.6,6.167,6.154,10.4,-53.56,86.3,0,1.355
15-08-07 1:50,5009,5.119,359,17.36,5.968,10.34,-45.1,87.5,0,1.218
15-08-07 1:55,5010,4.995,9.86,19.48,6.014,10.33,-40.78,89.3,0,0.693
15-08-07 2:00,5011,4.79,352.6,12.84,5.642,10.3,-39.41,89.2,0,0.877
15-08-07 2:05,5012,5.059,349.7,33.88,6.011,10.33,-40.27,89.3,0,0.805
15-08-07 2:10,5013,4.502,349.8,20.49,5.416,10.35,-35.29,89.8,0,0.728
15-08-07 2:15,5014,4.607,359.6,15.25,5.57,10.34,-41.19,89.4,0,0.902
15-08-07 2:20,5015,3.565,345.4,20.42,4.26,10.28,-34.02,89.6,0,0.987
15-08-07 2:25,5016,3.255,354.7,17.97,4.263,10.28,-33.01,89.8,0,0.863
15-08-07 2:30,5017,2.83,352.3,21.16,3.819,10.23,-35.65,89.1,0,1.133
15-08-07 2:35,5018,2.124,346.1,30.4,2.858,10.19,-31.56,89,0,1.163
15-08-07 2:40,5019,1.058,342.6,32.4,1.633,10.11,-24.37,89.7,0,0.989
15-08-07 2:45,5020,2.034,343,32.08,3.368,10.17,-35.27,88.7,0,0.955
15-08-07 2:50,5021,1.794,353.3,19.14,2.617,10.22,-33.29,88,0,1.128
15-08-07 2:55,5022,1.545,357.9,23.53,2.156,10.21,-31.84,87.7,0,1.182
15-08-07 3:00,5023,1.497,331.6,11.96,2.042,10.26,-31.38,87.7,0,1.032
15-08-07 3:05,5024,0.624,296.1,31.39,0.898,10.29,-25.49,88,0,1.043
15-08-07 3:10,5025,1.05,322.6,22.9,1.849,10.25,-31.05,86.7,0,1.22
15-08-07 3:15,5026,0.344,288.4,32.6,1.029,10.23,-27.11,85.8,0,1.46
15-08-07 3:20,5027,0.549,261.3,25.29,1.052,10.16,-22.46,88.1,0,1.188
15-08-07 3:25,5028,0.772,240.3,14.86,1.12,10,-21.95,89.4,0,0.922
15-08-07 3:30,5029,1,218.1,8.83,1.339,9.9,-23.94,89.5,0,0.936
15-08-07 3:35,5030,0.966,197.4,17.4,1.176,9.82,-23.22,90,0,0.961
15-08-07 3:40,5031,0.514,209.4,12.55,0.866,9.66,-20.56,91,0,0.83
15-08-07 3:45,5032,0.482,174.2,14.35,0.621,9.52,-19.77,91.8,0,0.724
15-08-07 3:50,5033,0.421,181.2,10.48,0.588,9.49,-20,91.9,0,0.724
15-08-07 3:55,5034,0.128,208.1,11.75,0.359,9.48,-21.17,91.9,0,0.76
15-08-07 4:00,5035,0.1,285.7,3.714,0.715,9.5,-21.29,91.4,0,0.834
15-08-07 4:05,5036,0.012,336.5,0,0.121,9.55,-23.45,90.5,0,0.857
15-08-07 4:10,5037,0,0,0,0,9.62,-22.26,89.8,0,1.028
15-08-07 4:15,5038,0.452,172.8,19.91,0.791,9.46,-21.63,91,0,0.736
15-08-07 4:20,5039,0.358,150.1,36.02,0.559,9.26,-21.22,92.1,0,0.632
15-08-07 4:25,5040,0.058,161,16.98,0.327,9.15,-20.58,92.7,0,0.636
15-08-07 4:30,5041,0,0,0,0,9.09,-20.1,92.9,0,0.695
15-08-07 4:35,5042,0.009,121.5,0.784,0.085,9.09,-19.82,93.1,0,0.671
15-08-07 4:40,5043,0,0,0,0,9.11,-20.74,93.1,0,0.736
15-08-07 4:45,5044,0.14,22.68,3.231,0.532,9.06,-20.53,93.1,0,0.685
15-08-07 4:50,5045,0.441,59.48,22.75,0.503,9.01,-20.36,93.3,0,0.53
15-08-07 4:55,5046,0.475,92.7,10.56,0.67,8.99,-21.4,93.6,0,0.47
15-08-07 5:00,5047,0.37,120.8,24.81,0.67,8.94,-21.53,93.7,0,0.552
15-08-07 5:05,5048,0.231,190.8,12.37,0.686,8.85,-21.12,93.7,0,0.671
15-08-07 5:10,5049,0.213,83.3,19.8,0.434,8.79,-20.59,93.8,0,0.575
15-08-07 5:15,5050,0.52,79.85,7.365,0.761,8.79,-18.76,93.9,0,0.505
15-08-07 5:20,5051,0.44,73.72,8.26,0.699,8.79,-18.15,94,0,0.476
15-08-07 5:25,5052,0.639,93.3,15.31,0.872,8.76,-18.73,94,0,0.481
15-08-07 5:30,5053,0.528,99.9,4.593,0.797,8.75,-20.28,94.1,0,0.499
15-08-07 5:35,5054,0.582,83.7,9.19,0.859,8.75,-21.48,94,0,0.554
15-08-07 5:40,5055,0.426,93.1,16.65,0.693,8.72,-22.11,94,0,0.593
15-08-07 5:45,5056,0.209,94,15.6,0.696,8.75,-21.96,93.9,0,0.628
15-08-07 5:50,5057,0.38,95.1,9.54,0.604,8.75,-20.87,93.8,0.141,0.673
15-08-07 5:55,5058,0.717,105.5,11.81,1.101,8.74,-18.94,93.8,0.381,0.611
15-08-07 6:00,5059,0.607,110.5,14.75,0.911,8.74,-18.45,93.7,0.791,0.634
15-08-07 6:05,5060,0.472,107.9,15.03,0.689,8.71,-18.35,93.7,1.349,0.738
15-08-07 6:10,5061,0.245,109.4,9.18,0.604,8.7,-16.85,93.6,1.627,0.802
15-08-07 6:15,5062,0.358,109.7,21,0.797,8.7,-16.45,93.7,1.989,0.779
15-08-07 6:20,5063,0.661,90.6,10.84,0.915,8.7,-15.76,93.6,2.525,0.796
15-08-07 6:25,5064,0.928,99,8.17,1.241,8.71,-14.84,93.5,3.163,0.843
15-08-07 6:30,5065,0.725,104.5,22.25,1.179,8.7,-15.3,93.1,4.056,1.035
15-08-07 6:35,5066,0.164,119.3,17.62,0.516,8.7,-14.62,92.9,5.464,1.217
15-08-07 6:40,5067,0.073,132.1,18.02,0.474,8.65,-13.62,92.9,7.191,1.356
15-08-07 6:45,5068,0.086,121.9,12.36,0.451,8.62,-12.12,93.1,8.84,1.466
15-08-07 6:50,5069,0.477,191.7,19.18,1.13,8.63,-11.13,93.2,11.22,1.706
15-08-07 6:55,5070,0.286,172.8,16.51,0.722,8.59,-10.62,93.2,12.74,1.802
15-08-07 7:00,5071,0.311,157.7,9.81,0.483,8.63,-10.78,93.3,12.22,1.746
15-08-07 7:05,5072,0.474,180.3,24.18,1.036,8.75,-12,93.4,10.81,1.517
15-08-07 7:10,5073,0.018,222.4,5.519,0.091,8.87,-10.29,93.4,11.4,1.642
15-08-07 7:15,5074,0.089,149.7,27.88,0.333,8.95,-9.56,93.4,15.14,1.89
15-08-07 7:20,5075,0.347,87.6,10.93,0.51,9,-8.49,93.5,17.83,2.082
15-08-07 7:25,5076,0.321,93.7,8.28,0.552,8.96,-8.13,93.7,19.27,2.18
15-08-07 7:30,5077,0.464,98.1,10.53,0.702,8.94,-6.329,93.8,21.34,2.45
15-08-07 7:35,5078,0.314,89.7,11.99,0.477,8.92,-2.542,93.9,28.67,3.184
15-08-07 7:40,5079,0.242,102.9,5.286,0.506,8.94,3.254,94.1,39.51,4.252
15-08-07 7:45,5080,0.038,117.8,5.961,0.255,8.94,10.4,94,53.29,5.699
15-08-07 7:50,5081,0.034,137.5,8.91,0.18,9,17.84,94,67.94,7.266
15-08-07 7:55,5082,0.385,97.8,13.91,0.552,9.06,22.6,94,83.5,9
15-08-07 8:00,5083,0.229,107,11.7,0.575,9.13,30.71,93.7,95,10.25
15-08-07 8:05,5084,0.082,123.5,6.919,0.359,9.25,32.13,93.5,91.8,9.71
15-08-07 8:10,5085,0,0,0,0,9.38,37.92,93.3,97.4,10.26
15-08-07 8:15,5086,0.091,94,20.96,0.356,9.5,25.55,92.5,88,9.52
15-08-07 8:20,5087,0,0,0,0,9.63,26.08,92,85.3,9.1
15-08-07 8:25,5088,0.176,240,13.12,0.428,9.68,24.78,90.8,89.4,9.61
15-08-07 8:30,5089,0.646,222.9,10.53,1.463,9.72,21.53,90.3,90,9.82
15-08-07 8:35,5090,0.911,217.8,5.047,1.104,9.69,17.72,90.1,84.9,9.4
15-08-07 8:40,5091,0.441,197.9,16.58,0.666,9.71,20.31,90.5,81.7,8.72
15-08-07 8:45,5092,0.391,204.1,14.4,0.784,9.78,20.92,90.6,80.6,8.53
15-08-07 8:50,5093,0.629,193.5,20.42,1.009,9.83,13.45,90.3,79.62,8.68
15-08-07 8:55,5094,0.547,160,40.35,0.973,9.86,24.14,90.4,90.9,9.85
15-08-07 9:00,5095,0.387,98.7,12.81,0.702,9.89,32.05,90.7,103.4,11.01
15-08-07 9:05,5096,0.158,114,13.62,0.363,9.94,34.16,90.7,108.6,11.53
15-08-07 9:10,5097,0.32,101.5,17.54,0.83,9.98,33.9,90.1,111.6,11.94
15-08-07 9:15,5098,0.237,118,30.15,0.869,10.01,39.24,90.7,116.7,12.34
15-08-07 9:20,5099,0.04,125.2,41.92,0.105,10.07,42.52,90.5,122.8,12.92
15-08-07 9:25,5100,0.064,153.7,4.693,0.248,10.19,47.52,90.3,133.2,13.92
15-08-07 9:30,5101,0.46,103.2,13.49,0.82,10.31,50.19,90.6,143.5,15.15
15-08-07 9:35,5102,0.374,88.5,15.73,0.644,10.33,52.68,89.2,153,16.23
15-08-07 9:40,5103,0.357,118.9,20.06,0.81,10.47,59.54,89.6,163.9,17.27
15-08-07 9:45,5104,0.471,77.59,17.99,0.787,10.53,65.64,90.1,173.9,18.37
15-08-07 9:50,5105,0.071,77.14,0.414,0.395,10.64,72.91,89.9,184.9,19.4
15-08-07 9:55,5106,0.027,147.7,4.651,0.167,10.82,64.75,84.6,193.4,20.74
15-08-07 10:00,5107,0,0,0,0,11.09,78.85,85.1,199.4,21.33
15-08-07 10:05,5108,0.213,18.99,16.71,0.611,11.25,77.04,86.1,210.4,22.72
15-08-07 10:10,5109,0.494,4.231,10.5,0.742,11.21,70.18,83.7,214.9,23.48
15-08-07 10:15,5110,0.562,345,15.24,0.918,11.15,76.31,83.9,222,24.37
15-08-07 10:20,5111,0.202,12.2,49.06,0.438,11.14,84.8,84.9,230.9,25.22
15-08-07 10:25,5112,0.947,352.9,10.91,1.215,11.18,67.11,82.8,234.3,26.13
15-08-07 10:30,5113,0.881,348.5,18.58,1.179,10.99,71.6,83.1,240.3,27.1
15-08-07 10:35,5114,0.949,333.3,16.81,1.277,11.01,73.71,82.5,254.8,28.55
15-08-07 10:40,5115,0.668,342.6,29.1,0.898,11.1,90,83.5,272.4,30.21
15-08-07 10:45,5116,0.521,301.6,11.07,0.751,11.2,77.27,82.4,264.6,29.4
15-08-07 10:50,5117,0.548,302.7,22.01,1.189,11.31,125.9,82.6,343,39.78
15-08-07 10:55,5118,0.724,324.5,15.59,1.271,11.48,74.44,81.6,290.5,32.7
15-08-07 11:00,5119,0.535,311.1,18.45,1.045,11.54,89.6,81,311.3,35.81
15-08-07 11:05,5120,0.657,309.9,16.55,1.058,11.53,68.03,80.8,285,33.03
15-08-07 11:10,5121,0.729,321.4,19.12,0.947,11.57,157.2,79.69,424.1,51.54
15-08-07 11:15,5122,1.025,320.6,16.21,1.316,11.72,61.93,79.25,313.2,36.53
15-08-07 11:20,5123,0.894,312,12.17,1.15,11.69,31.65,77.52,258.8,30.23
15-08-07 11:25,5124,0.837,324.4,16.26,1.179,11.68,167.9,75.57,447.8,55.64
15-08-07 11:30,5125,0.804,335.3,23.77,1.457,12.09,258.4,74.5,610.6,75.8
15-08-07 11:35,5126,1.109,317.7,23.57,1.428,12.41,242.5,72.65,604.7,74.75
15-08-07 11:40,5127,1.199,318.7,20.6,1.463,12.45,247.1,72.04,609.3,75.81
15-08-07 11:45,5128,1.168,329.8,20,1.428,12.55,261.5,71.9,615.9,76.34
15-08-07 11:50,5129,1.413,328.4,21.64,1.614,12.63,262.1,69.98,623.8,77.41
15-08-07 11:55,5130,1.141,307.9,22.34,1.552,12.73,270,68.24,631.6,78.44
15-08-07 12:00,5131,1.106,304.6,11.4,1.385,13.03,277.3,66.4,638.5,78.83
15-08-07 12:05,5132,1.13,320.3,16.97,1.421,13.15,293.4,65.15,648.4,80.2
15-08-07 12:10,5133,0.952,323.1,23.94,1.303,13.31,317.9,62.73,656.5,80.6
15-08-07 12:15,5134,0.801,313.5,18.82,1.029,13.52,329.5,61.02,660.7,80.9
15-08-07 12:20,5135,0.875,338.9,33.34,1.075,13.71,366.6,59.38,667.9,82
15-08-07 12:25,5136,0.874,315.7,45.72,1.408,13.99,396.9,57.22,673.6,82.3
15-08-07 12:30,5137,0.8,313,29.56,1.179,14.03,412.2,56.93,678.2,82.8
15-08-07 12:35,5138,1.077,320,8.36,1.601,14,426.5,55.83,682.8,84.2
15-08-07 12:40,5139,0.79,295.9,22.78,1.261,14,429.3,56.77,689,84.7
15-08-07 12:45,5140,1.064,268.6,18,1.646,14.31,444.6,55.07,697.4,85.9
15-08-07 12:50,5141,1.151,252.3,41.99,1.473,14.24,445.1,53.15,711.5,88.4
15-08-07 12:55,5142,0.584,246.2,49.06,1.039,14.59,474.3,50.39,733.5,89.9
15-08-07 13:00,5143,1.217,310.8,18.55,1.839,14.6,517.9,53.05,783.4,96.7
15-08-07 13:05,5144,0.673,176.5,70.75,1.209,15.14,540.9,52.9,784.6,95
15-08-07 13:10,5145,0.749,27.83,73.7,2.176,15.07,295.9,50.22,468.3,54.04
15-08-07 13:15,5146,0.725,320.6,85.4,1.512,14.55,181.9,52.58,314.1,36.56
15-08-07 13:20,5147,0.428,10.14,38.53,0.987,14.42,141.9,53.89,255.4,29.98
15-08-07 13:25,5148,0.113,146.4,63.26,0.614,14.45,125.3,54.65,226.8,26.65
15-08-07 13:30,5149,0.558,281.7,29.67,0.911,14.32,110.6,54.66,209.9,25.54
15-08-07 13:35,5150,0.404,323.9,20.21,0.679,14.29,107.1,55.37,200.2,24.25
15-08-07 13:40,5151,0.191,270.9,36.63,0.578,14.17,111,54.57,205.8,24.76
15-08-07 13:45,5152,0.072,278.9,34.89,0.258,14.22,119.1,55.73,213.9,25.49
15-08-07 13:50,5153,0.31,209.2,16.26,0.924,14.41,128.5,56.4,225,26.83
15-08-07 13:55,5154,0.287,232.6,17.52,0.686,14.43,139,55.47,237.6,28.2
15-08-07 14:00,5155,0.963,221.1,10.31,1.421,14.5,154.9,55.04,259.6,31.18
15-08-07 14:05,5156,0.501,200.1,29.99,1.009,14.52,168.6,53.92,279.1,33.04
15-08-07 14:10,5157,0.906,266.1,38.02,1.287,14.6,169.3,56.11,285.7,33.96
15-08-07 14:15,5158,0.893,290,25.73,1.336,14.54,173.2,56.27,288.5,34.48
15-08-07 14:20,5159,0.97,278.6,18.66,1.196,14.46,171.8,57.3,286.1,34.23
15-08-07 14:25,5160,0.461,295.5,19.96,1.147,14.54,171.6,57.94,280.2,33.06
15-08-07 14:30,5161,0.562,284.6,32.33,1.107,14.54,156.6,57.39,266.8,31.74
15-08-07 14:35,5162,0.695,302.9,29.47,0.977,14.49,146.5,58.61,253.8,30.44
15-08-07 14:40,5163,0.58,317.8,36.6,1.009,14.59,137.4,58.79,241.1,28.77
15-08-07 14:45,5164,0.384,293.8,26.61,0.725,14.53,148.3,58.43,254,30.37
15-08-07 14:50,5165,0.314,357.4,14.2,0.719,14.6,170.9,57.34,284.3,33.29
15-08-07 14:55,5166,0.801,7.551,27.1,1.173,14.75,186.4,58.02,313.5,36.68
15-08-07 15:00,5167,0.439,19.05,35.65,0.725,14.94,213.7,55.39,360,42.1
15-08-07 15:05,5168,0.399,337.2,31.13,0.954,15.13,308.7,51.13,492.1,58.36
15-08-07 15:10,5169,0.682,5.13,51.8,1.183,15.49,289.9,46.68,468.9,54.72
15-08-07 15:15,5170,0.694,309,20.12,1.437,15.59,398.2,45.25,617.2,75.47
15-08-07 15:20,5171,0.486,303.7,41.24,1.679,15.99,432.9,44.1,682.8,82.3
15-08-07 15:25,5172,0.956,318.4,15.29,1.61,15.91,263.6,45.82,460.6,54.93
15-08-07 15:30,5173,1.128,296,17.38,1.784,15.42,266.5,55.25,470.1,57.62
15-08-07 15:35,5174,1.021,276.3,19.37,1.522,15.31,397.3,54.24,637.2,79.96
15-08-07 15:40,5175,1.074,307.6,35.33,1.47,15.8,566.7,50.21,830,104
15-08-07 15:45,5176,1.049,327.7,26.7,1.336,15.83,419.7,49.14,657.7,81.1
15-08-07 15:50,5177,0.91,302.9,24.49,1.271,15.64,327.2,49.74,524.3,63.9
15-08-07 15:55,5178,0.809,299.9,37.57,1.267,15.58,238,50.69,412,49.83
15-08-07 16:00,5179,0.753,336,12.65,1.15,15.48,178.5,49.59,317.9,37.97
15-08-07 16:05,5180,0.471,297.2,27.24,0.853,15.43,174.7,50.72,310.8,37.2
15-08-07 16:10,5181,0.357,285.7,46.98,0.895,15.6,221.3,50.36,364.6,43.73
15-08-07 16:15,5182,0.405,308,29.34,1.062,15.82,216.5,48.58,357.5,42.73
15-08-07 16:20,5183,0.853,305.3,27.96,1.186,15.74,216.6,48.6,366,44.46
15-08-07 16:25,5184,0.645,315.1,19.64,1.209,15.88,273.6,48.49,447.4,55.15
15-08-07 16:30,5185,0.585,323.4,26.44,1.369,16.11,259.5,46.37,425.2,51.56
15-08-07 16:35,5186,0.874,304.3,27.46,1.398,15.88,201.1,48.43,359.6,43.81
15-08-07 16:40,5187,0.713,302.3,22.61,1.473,15.63,204.3,48.8,368.5,45.73
15-08-07 16:45,5188,0.578,296.3,28.77,1.169,15.83,239.1,49.01,413.4,51.2
15-08-07 16:50,5189,1.155,266.9,20.92,1.496,15.89,244.3,48.71,430.2,54.11
15-08-07 16:55,5190,0.974,275.8,20.67,1.398,15.89,183.4,48.43,344.5,42.64
15-08-07 17:00,5191,1.118,290.3,9.16,1.32,15.8,177.4,48.57,333.2,41.3
15-08-07 17:05,5192,1.054,285.1,17.81,1.31,15.73,172.9,49.78,328.6,40.27
15-08-07 17:10,5193,0.874,278.7,17.13,1.245,15.78,229.9,47.9,408.6,52.15
15-08-07 17:15,5194,0.29,303.9,19.38,0.82,16.16,235.2,44.81,434.4,56.76
15-08-07 17:20,5195,0.707,288,35.93,1.48,16.89,398.4,42.26,646.5,87.4
15-08-07 17:25,5196,0.965,317.2,21.44,1.401,17.09,356.5,37.84,593.6,80.1
15-08-07 17:30,5197,0.998,320.5,26.46,1.604,17.18,278.8,40.08,505.1,67.1
15-08-07 17:35,5198,0.897,276,14.39,1.454,17,194.7,41.09,389.9,50.88
15-08-07 17:40,5199,0.989,322.3,15.05,1.31,16.88,289.8,41.93,518.1,71.02
15-08-07 17:45,5200,0.89,306.9,22.27,1.512,16.95,328.4,39.92,573.3,79.32
15-08-07 17:50,5201,1.093,312.7,25.06,1.333,16.91,229.9,38.34,438.1,58.86
15-08-07 17:55,5202,1.083,314.4,21.41,1.483,16.86,308,38.44,552.7,78.03
15-08-07 18:00,5203,1.505,313.9,13.01,1.8,16.89,303.3,36.47,540.8,77.1
15-08-07 18:05,5204,1.146,320.2,18.56,1.362,16.86,283.3,38.39,518.2,74.2
15-08-07 18:10,5205,1.118,315,12.45,1.601,17.01,234.5,40.36,461.8,65.97
15-08-07 18:15,5206,1.125,310.7,16.23,1.343,16.99,263.1,39.74,495.1,72.55
15-08-07 18:20,5207,1.038,307,18.36,1.365,16.95,262,39.06,492,72.18
15-08-07 18:25,5208,1.316,318.6,17.65,1.594,16.97,269.7,40.35,491.7,72.41
15-08-07 18:30,5209,1.179,280.9,24.56,1.591,17.13,265,40.55,483,71.11
15-08-07 18:35,5210,1.326,286.1,14.74,1.767,17.03,261.7,39.96,481.7,71.6
15-08-07 18:40,5211,1.443,279,19.82,1.852,17.12,260.5,37.8,479.7,71.19
15-08-07 18:45,5212,1.562,269.8,17.8,1.78,17.08,240.5,39.96,466.3,69.96
15-08-07 18:50,5213,1.352,265.6,12.44,1.666,17.1,217.3,36.96,426.4,63.89
15-08-07 18:55,5214,1.228,270.8,22.16,1.617,17.25,219.7,38.74,441.4,66.51
15-08-07 19:00,5215,1.298,302,18.2,1.627,17.38,198.2,44.56,414.8,62.85
15-08-07 19:05,5216,1.398,315.4,13.04,1.94,16.71,168.3,46.69,381.8,59.17
15-08-07 19:10,5217,0.905,287.3,10.7,1.183,16.94,148.5,38.81,357.4,55.63
15-08-07 19:15,5218,0.992,316.4,12.06,1.411,17.07,141.1,44.7,345.8,54.09
15-08-07 19:20,5219,1.041,321.3,38.33,1.532,16.83,141.5,44.74,341.1,53.92
15-08-07 19:25,5220,0.934,258.2,13.9,1.228,16.61,83.4,44.78,256.4,38.41
15-08-07 19:30,5221,0.786,272.3,13.75,1,16.52,88.5,45.85,268.2,43.14
15-08-07 19:35,5222,0.975,300,20.1,1.447,16.61,56.46,48.41,214.9,32.2
15-08-07 19:40,5223,0.495,289.2,21.27,0.715,16.06,-4.085,53.85,117.5,14.52
15-08-07 19:45,5224,0.524,300.9,20.72,0.8,15.82,36.44,53.39,184.5,29.03
15-08-07 19:50,5225,0.439,286.8,16.47,0.572,15.9,13.88,52.29,140.9,19.35
15-08-07 19:55,5226,0.285,277.9,14.61,0.519,15.85,2.258,49.85,116.4,15.57
15-08-07 20:00,5227,0.108,256.3,4.654,0.405,15.83,1.117,48.98,108.5,14.18
15-08-07 20:05,5228,0.055,343.9,3.047,0.278,16.02,31.77,51.51,158.3,25.17
15-08-07 20:10,5229,0.08,355.5,7.66,0.294,16.27,21.24,46.46,141.9,21.19
15-08-07 20:15,5230,0.139,353.6,13.78,0.356,16.44,36.37,46.06,169.8,27.53
15-08-07 20:20,5231,0.35,4.589,6.167,0.532,16.48,34.19,48.82,170.5,28.54
15-08-07 20:25,5232,0.013,319.1,19.14,0.108,16.76,18.55,44.1,148.8,23.41
15-08-07 20:30,5233,0.087,305.6,16.75,0.314,17.01,17.97,43.21,150.7,25.21
15-08-07 20:35,5234,0.168,304.7,6.268,0.49,16.91,4.01,43.99,131,21.74
15-08-07 20:40,5235,0.42,333.2,7.62,0.578,16.58,-6.32,44.59,116.1,19.57
