TOA5,5264,CR1000,5264,CR1000.Std.10,CRD:KLRS_CMA6_13JULY2015.CR1,35202,HalfHour
TIMESTAMP,RECORD,DT,BP,Rain_mm_Tot,,,
TS,RN,m,hPa(mb),mm,,,
,,Smp,Smp,Tot,,,
15-08-26 5:00,1753,1.571,928,0,,,
15-08-26 5:30,1754,1.569,928,0,,,
15-08-26 6:00,1755,1.572,927,0,,,
15-08-26 6:30,1756,1.568,927,0,,,
15-08-26 7:00,1757,1.572,927,0,,,
15-08-26 7:30,1758,1.567,927,0,,,
15-08-26 8:00,1759,1.568,927,0,,,
15-08-26 8:30,1760,1.564,926,0,,,
15-08-26 9:00,1761,1.56,926,0,,,
15-08-26 9:30,1762,1.554,926,0,,,
15-08-26 10:00,1763,1.561,925,0,,,
15-08-26 10:30,1764,1.551,925,0,,,
15-08-26 11:00,1765,1.548,924,0,,,
15-08-26 11:30,1766,1.546,923,0,,,
15-08-26 12:00,1767,1.543,923,0,,,
15-08-26 12:30,1768,1.543,922,0,,,
15-08-26 13:00,1769,1.541,922,0,,,
15-08-26 13:30,1770,1.543,921,0,,,
15-08-26 14:00,1771,1.537,920,0,,,
15-08-26 14:30,1772,1.537,920,0,,,
15-08-26 15:00,1773,1.537,919,0,,,
15-08-26 15:30,1774,1.538,919,0,,,
15-08-26 16:00,1775,1.538,918,0,,,
15-08-26 16:30,1776,1.538,918,0,,,
15-08-26 17:00,1777,1.539,918,0,,,
15-08-26 17:30,1778,1.541,918,0,,,
15-08-26 18:00,1779,1.54,918,0,,,
15-08-26 18:30,1780,1.542,918,0,,,
15-08-26 19:00,1781,1.546,918,0,,,
15-08-26 19:30,1782,1.546,918,0,,,
15-08-26 20:00,1783,1.545,918,0,,,
15-08-26 20:30,1784,1.548,917,0,,,
15-08-26 21:00,1785,1.551,918,0,,,
15-08-26 21:30,1786,1.55,918,0,,,
15-08-26 22:00,1787,1.553,918,0,,,
15-08-26 22:30,1788,1.552,918,0,,,
15-08-26 23:00,1789,1.552,918,0,,,
15-08-26 23:30,1790,1.552,918,0,,,
15-08-27 0:00,1791,1.552,918,0,,,
15-08-27 0:30,1792,1.555,918,0,,,
15-08-27 1:00,1793,1.556,918,0,,,
15-08-27 1:30,1794,1.553,918,0,,,
15-08-27 2:00,1795,1.555,917,0,,,
15-08-27 2:30,1796,1.554,917,0,,,
15-08-27 3:00,1797,1.555,917,0,,,
15-08-27 3:30,1798,1.558,917,0,,,
15-08-27 4:00,1799,1.556,917,0,,,
15-08-27 4:30,1800,1.552,917,0,,,
15-08-27 5:00,1801,1.561,916,0,,,
15-08-27 5:30,1802,1.56,916,0,,,
15-08-27 6:00,1803,1.566,915,0,,,
15-08-27 6:30,1804,1.569,915,0,,,
15-08-27 7:00,1805,1.569,915,0,,,
15-08-27 7:30,1806,1.57,914,0,,,
15-08-27 8:00,1807,1.568,914,0,,,
15-08-27 8:30,1808,1.558,914,0,,,
15-08-27 9:00,1809,1.559,913,0,,,
15-08-27 9:30,1810,1.556,912,0,,,
15-08-27 10:00,1811,1.556,912,0,,,
15-08-27 10:30,1812,1.556,911,0,,,
15-08-27 11:00,1813,1.555,911,0,,,
15-08-27 11:30,1814,1.555,911,0,,,
15-08-27 12:00,1815,1.556,911,0,,,
15-08-27 12:30,1816,1.555,910,0,,,
15-08-27 13:00,1817,1.553,910,0,,,
15-08-27 13:30,1818,1.555,910,0,,,
15-08-27 14:00,1819,1.561,909,0.1,,,
15-08-27 14:30,1820,1.552,909,0.1,,,
15-08-27 15:00,1821,1.553,909,0,,,
15-08-27 15:30,1822,1.576,909,0.1,,,
15-08-27 16:00,1823,1.553,910,0.6,,,
15-08-27 16:30,1824,1.572,909,0.2,,,
15-08-27 17:00,1825,1.559,909,0,,,
15-08-27 17:30,1826,1.583,909,0,,,
15-08-27 18:00,1827,1.576,909,0,,,
15-08-27 18:30,1828,1.577,909,0.3,,,
15-08-27 19:00,1829,1.557,909,0.2,,,
15-08-27 19:30,1830,1.555,909,0.1,,,
15-08-27 20:00,1831,1.557,909,0.1,,,
15-08-27 20:30,1832,1.568,909,0,,,
15-08-27 21:00,1833,1.56,909,0,,,
15-08-27 21:30,1834,1.563,909,0,,,
15-08-27 22:00,1835,1.567,909,0,,,
15-08-27 22:30,1836,1.563,909,0.1,,,
15-08-27 23:00,1837,1.564,909,0,,,
15-08-27 23:30,1838,1.58,910,0.1,,,
15-08-28 0:00,1839,1.578,910,0,,,
15-08-28 0:30,1840,1.563,911,0.1,,,
15-08-28 1:00,1841,1.565,911,0,,,
15-08-28 1:30,1842,1.582,911,0,,,
15-08-28 2:00,1843,1.608,912,0.1,,,
15-08-28 2:30,1844,1.603,912,0,,,
15-08-28 3:00,1845,1.598,913,0,,,
15-08-28 3:30,1846,1.596,913,0,,,
15-08-28 4:00,1847,1.582,913,0,,,
15-08-28 4:30,1848,1.598,913,0,,,
15-08-28 5:00,1849,1.581,914,0,,,
15-08-28 5:30,1850,1.591,914,0,,,
15-08-28 6:00,1851,1.575,914,0,,,
15-08-28 6:30,1852,1.583,914,0,,,
15-08-28 7:00,1853,1.585,914,0,,,
15-08-28 7:30,1854,1.586,914,0,,,
15-08-28 8:00,1855,1.58,914,0,,,
15-08-28 8:30,1856,1.574,915,0,,,
15-08-28 9:00,1857,1.596,915,0,,,
15-08-28 9:30,1858,1.574,915,0,,,
15-08-28 10:00,1859,1.58,915,0,,,
15-08-28 10:30,1860,1.582,915,0,,,
15-08-28 11:00,1861,1.59,915,0,,,
15-08-28 11:30,1862,1.589,915,0,,,
15-08-28 12:00,1863,1.586,915,0,,,
15-08-28 12:30,1864,1.582,915,0,,,
15-08-28 13:00,1865,1.569,915,0,,,
15-08-28 13:30,1866,1.578,915,0,,,
15-08-28 14:00,1867,1.582,915,0,,,
