2014-07-06 22:35:00,435,1.355,38.05
2014-07-06 22:40:00,436,2.256,328.5
2014-07-06 22:45:00,437,2.584,31.96
2014-07-06 22:50:00,438,1.913,342.3
2014-07-06 22:55:00,439,1.493,344.8
2014-07-06 23:00:00,440,1.759,37.58
2014-07-06 23:05:00,441,1.138,6.847
2014-07-06 23:10:00,442,2.519,2.878
2014-07-06 23:15:00,443,2.424,40.89
2014-07-06 23:20:00,444,2.516,39.4
2014-07-06 23:25:00,445,3.517,69.23
2014-07-06 23:30:00,446,2.904,60.66
2014-07-06 23:35:00,447,2.182,72.33
2014-07-06 23:40:00,448,1.646,85.7
2014-07-06 23:45:00,449,1.584,97
2014-07-06 23:50:00,450,0.41,75.33
2014-07-06 23:55:00,451,1.331,66.94
2014-07-07 00:00:00,452,0.983,20.56
2014-07-07 00:05:00,453,0.196,324.5
2014-07-07 00:10:00,454,0.725,322.8
2014-07-07 00:15:00,455,2.184,311.9
2014-07-07 00:20:00,456,1.73,353.1
2014-07-07 00:25:00,457,2.52,23.7
2014-07-07 00:30:00,458,2.864,86.9
2014-07-07 00:35:00,459,2.412,37.28
2014-07-07 00:40:00,460,1.663,243.4
2014-07-07 00:45:00,461,1.689,57.9
2014-07-07 00:50:00,462,2.544,59.43
2014-07-07 00:55:00,463,1.092,339.1
2014-07-07 01:00:00,464,0.559,40.11
2014-07-07 01:05:00,465,1.67,42.8
2014-07-07 01:10:00,466,2.151,40.41
2014-07-07 01:15:00,467,1.942,46.35
2014-07-07 01:20:00,468,2.303,50.06
2014-07-07 01:25:00,469,1.817,29.53
2014-07-07 01:30:00,470,1.515,358.4
2014-07-07 01:35:00,471,2.622,337
2014-07-07 01:40:00,472,1.979,330.6
2014-07-07 01:45:00,473,0.756,304.6
2014-07-07 01:50:00,474,0.879,243.1
2014-07-07 01:55:00,475,0.872,291.9
2014-07-07 02:00:00,476,1.713,211.7
2014-07-07 02:05:00,477,1.457,88.2
2014-07-07 02:10:00,478,1.007,13.56
