"TOA5","5264","CR1000","5264","CR1000.Std.10","CRD:KLRS_May2013.CR1","36023","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","NR_Wm2_Avg","RH_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","W/m²","%"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg"
"2013-07-29 03:25:00",18299,0.184,99.9,3.892,0.467,9.23,-52.4,89.1
"2013-07-29 03:30:00",18300,0.308,91.9,4.116,0.611,9.04,-53.49,89
"2013-07-29 03:35:00",18301,0.427,93.5,6.071,0.84,8.84,-53.21,88.7
"2013-07-29 03:40:00",18302,0.499,74.15,6.138,0.764,8.58,-53.92,88.7
"2013-07-29 03:45:00",18303,0.109,90.7,7.085,0.559,8.39,-54.15,89
"2013-07-29 03:50:00",18304,0.772,92,8.48,0.954,8.28,-52.66,89.1
"2013-07-29 03:55:00",18305,0.171,91.1,4.31,0.693,8.22,-54.79,89.1
"2013-07-29 04:00:00",18306,0.263,85.4,10.05,0.624,8.36,-54.03,89.7
"2013-07-29 04:05:00",18307,0.477,76.78,10.95,0.657,8.88,-54.79,88.3
"2013-07-29 04:10:00",18308,0.681,83.4,15.08,1.085,9.04,-54.44,86.8
"2013-07-29 04:15:00",18309,0.613,92.5,34.21,0.915,9.05,-54.26,86.2
"2013-07-29 04:20:00",18310,0.387,85.4,49.25,1.173,9.02,-55.54,86.3
"2013-07-29 04:25:00",18311,0.726,123.1,19.46,1.526,9.31,-54.75,85.1
"2013-07-29 04:30:00",18312,0.106,144.2,14.69,0.532,9.18,-55.92,84.9
"2013-07-29 04:35:00",18313,0.449,115.7,12.79,0.742,8.92,-53.86,86
"2013-07-29 04:40:00",18314,0.184,118.5,13.1,0.493,8.69,-55.36,86.4
"2013-07-29 04:45:00",18315,0.465,117.6,21.97,0.804,8.47,-54.17,87.1
"2013-07-29 04:50:00",18316,0.46,137.7,20.14,0.872,8.33,-54.07,87.6
"2013-07-29 04:55:00",18317,0.355,136.2,17.55,0.617,8.32,-55.77,87.7
"2013-07-29 05:00:00",18318,0.47,139,19.73,0.902,8.36,-55.31,87.7
"2013-07-29 05:05:00",18319,0.724,114.5,17.13,0.954,8.49,-54.68,86.7
"2013-07-29 05:10:00",18320,0.653,100.2,5.155,0.768,8.17,-54.09,87.2
"2013-07-29 05:15:00",18321,0.648,112.7,8.51,0.738,7.901,-53.1,88.1
"2013-07-29 05:20:00",18322,0.528,111.6,7.687,0.63,7.828,-52.62,88.2
"2013-07-29 05:25:00",18323,0.269,110.6,4.29,0.542,7.79,-52.62,88.8
"2013-07-29 05:30:00",18324,0.577,121.9,9.7,0.846,7.793,-50.48,88.6
"2013-07-29 05:35:00",18325,0.29,121.6,29.88,0.673,7.692,-51.12,88.1
"2013-07-29 05:40:00",18326,0.743,108,9.62,0.957,7.513,-50.38,88.4
"2013-07-29 05:45:00",18327,0.684,130,16.67,0.807,7.33,-49.97,89.4
"2013-07-29 05:50:00",18328,0.498,115.9,17.19,0.624,7.581,-49.79,89.4
"2013-07-29 05:55:00",18329,0.513,113.2,13.26,0.761,7.738,-49.34,89.2
"2013-07-29 06:00:00",18330,0.666,92.3,11.08,0.944,7.87,-47.81,89
"2013-07-29 06:05:00",18331,0.518,104.4,11.02,0.879,7.971,-45.8,88.8
"2013-07-29 06:10:00",18332,0.932,88.6,6.588,1.039,8.05,-44.05,88.5
"2013-07-29 06:15:00",18333,0.368,98.6,21.03,0.777,8.24,-40.54,87.7
"2013-07-29 06:20:00",18334,0.334,128.6,10.79,0.467,8.36,-34.72,87
"2013-07-29 06:25:00",18335,0.323,122.9,29.21,0.742,8.54,-30.78,86.3
"2013-07-29 06:30:00",18336,0.011,136,5.369,0.072,8.77,-24.94,85.2
"2013-07-29 06:35:00",18337,0.058,101.6,1.094,0.294,9.17,-19.19,83.5
"2013-07-29 06:40:00",18338,0.007,138.1,8.74,0.052,9.52,-17.08,82.1
"2013-07-29 06:45:00",18339,0.307,103.7,4.296,0.444,9.69,-10.52,82.1
"2013-07-29 06:50:00",18340,0.26,129.7,17.89,0.637,9.69,-0.61,82.4
"2013-07-29 06:55:00",18341,0.026,149.1,5.002,0.183,9.82,-0.94,81.8
"2013-07-29 07:00:00",18342,0.281,146.4,11.48,0.513,9.85,-12.1,81.1
"2013-07-29 07:05:00",18343,0.07,176.2,5.094,0.16,10.2,-11.54,80.8
"2013-07-29 07:10:00",18344,0.082,181.8,11.24,0.353,10.48,-4.27,80
"2013-07-29 07:15:00",18345,0.093,153.2,22.4,0.497,10.81,6.38,79.61
"2013-07-29 07:20:00",18346,0.018,185.9,0,0.176,11.2,13.57,78.62
"2013-07-29 07:25:00",18347,0.374,107.2,8.04,0.748,11.7,17.61,76.4
"2013-07-29 07:30:00",18348,0.053,109.3,25.03,0.238,11.84,9.79,76.46
"2013-07-29 07:35:00",18349,0.081,236.1,9.02,0.238,12.13,18.35,75.47
"2013-07-29 07:40:00",18350,0.162,216.8,7.589,0.425,11.93,30.04,76.64
"2013-07-29 07:45:00",18351,0.43,213.1,8.19,0.559,11.9,35.99,76.6
"2013-07-29 07:50:00",18352,0.025,211.6,0.755,0.176,12.08,35.48,75.11
"2013-07-29 07:55:00",18353,0.037,245.5,0.174,0.265,12.3,36.64,74.54
"2013-07-29 08:00:00",18354,0.024,296.6,2.467,0.147,12.53,51.2,72.77
"2013-07-29 08:05:00",18355,0.061,302.8,4.101,0.219,12.69,54.12,73.88
"2013-07-29 08:10:00",18356,0.035,213.9,5.12,0.199,12.94,60.78,73.74
"2013-07-29 08:15:00",18357,0.234,221.6,20.72,0.32,12.9,69.64,73.42
"2013-07-29 08:20:00",18358,0.038,214.1,4.986,0.281,12.9,74.85,74.11
"2013-07-29 08:25:00",18359,0.072,192.9,10.94,0.216,13.1,79.29,73.96
"2013-07-29 08:30:00",18360,0.05,229.2,11.88,0.17,13.36,89.4,72.57
"2013-07-29 08:35:00",18361,0.049,273.2,2.753,0.369,13.43,107,70.47
"2013-07-29 08:40:00",18362,0,0,0,0,13.74,116.8,67.67
"2013-07-29 08:45:00",18363,0,0,0,0,14.15,129.3,66.53
"2013-07-29 08:50:00",18364,0.442,341.8,14.4,0.758,14.4,138.7,68.46
"2013-07-29 08:55:00",18365,0.405,308.2,11.76,0.879,14.05,140.6,69.58
"2013-07-29 09:00:00",18366,0.289,309.4,17.11,0.526,13.93,143.7,70
"2013-07-29 09:05:00",18367,0.01,325.7,5.394,0.046,14.2,153.2,69.44
"2013-07-29 09:10:00",18368,0.386,319.2,18.9,0.755,14.51,163.4,67.31
"2013-07-29 09:15:00",18369,0.776,296.1,17.51,1.091,14.4,176.6,68.04
"2013-07-29 09:20:00",18370,0.771,306.9,11.14,1.192,14.17,186.5,69.24
"2013-07-29 09:25:00",18371,0.829,327.8,14.29,1.271,13.91,185.9,71.1
"2013-07-29 09:30:00",18372,0.38,306.2,12.08,0.624,13.86,193.7,71.54
"2013-07-29 09:35:00",18373,0.812,290.7,10.42,1.307,14.08,206.5,70.13
"2013-07-29 09:40:00",18374,1.1,294.4,18,1.284,13.66,217.7,73.33
"2013-07-29 09:45:00",18375,0.97,281.5,8.34,1.117,13.58,229.5,73.28
"2013-07-29 09:50:00",18376,1.142,319.4,16.67,1.385,13.66,248.3,73
"2013-07-29 09:55:00",18377,0.895,318.7,6.269,1.222,13.61,264.3,72.17
"2013-07-29 10:00:00",18378,0.756,316.4,8.12,1,13.96,272.7,72.21
"2013-07-29 10:05:00",18379,0.754,319.3,28.02,1.009,14.2,287,71.03
"2013-07-29 10:10:00",18380,0.752,349.6,35.67,1.075,14.58,295,68.56
"2013-07-29 10:15:00",18381,0.986,309.8,13.57,1.153,14.67,304.4,65.99
"2013-07-29 10:20:00",18382,0.821,300.3,9.97,0.973,14.85,312.3,64.39
"2013-07-29 10:25:00",18383,0.653,296.8,29.53,0.951,15.21,324,62.69
"2013-07-29 10:30:00",18384,0.882,297.2,21.09,1.196,15.4,328.7,61.76
"2013-07-29 10:35:00",18385,0.89,322.3,14.27,1.081,15.47,338.6,60.48
"2013-07-29 10:40:00",18386,1.178,324.9,14.3,1.643,15.53,348,62.57
"2013-07-29 10:45:00",18387,1.429,318.6,9.99,1.836,15.22,356.7,63.92
"2013-07-29 10:50:00",18388,1.038,316.2,10.9,1.202,14.86,362.2,63.46
"2013-07-29 10:55:00",18389,0.942,308.4,28.77,1.232,15.15,361.4,64.12
"2013-07-29 11:00:00",18390,0.598,303.9,32.88,0.931,15.57,374,63.13
"2013-07-29 11:05:00",18391,0.662,306.4,47.5,1.124,16,381.1,60.66
"2013-07-29 11:10:00",18392,0.794,292.4,53.46,1.359,15.97,388.3,58.33
"2013-07-29 11:15:00",18393,0.67,267.2,32.28,1.401,16.28,391.1,56.99
"2013-07-29 11:20:00",18394,0.958,321.1,22.79,1.568,16.41,396.5,58.07
"2013-07-29 11:25:00",18395,1.073,334,12.41,1.715,16,401.7,57.88
"2013-07-29 11:30:00",18396,0.833,326.7,19.49,1.058,16.23,412.2,56.12
"2013-07-29 11:35:00",18397,0.979,314.7,13.33,1.379,16.51,416.8,54.62
"2013-07-29 11:40:00",18398,0.871,320.3,15.37,1.169,16.65,426.3,53.44
"2013-07-29 11:45:00",18399,0.673,328.4,21.84,0.885,16.91,427,53.81
"2013-07-29 11:50:00",18400,0.83,315.8,21.87,1.114,17.24,436.7,53.07
"2013-07-29 11:55:00",18401,1.027,321.3,15.66,1.284,17.28,440.8,52.3
"2013-07-29 12:00:00",18402,0.749,291.4,17.16,1.085,17.35,447.7,51.7
"2013-07-29 12:05:00",18403,0.967,291.8,16.73,1.261,17.74,451.1,52.25
"2013-07-29 12:10:00",18404,1.121,291.5,13.51,1.588,17.78,458.8,51.19
"2013-07-29 12:15:00",18405,1.061,315.4,19.75,1.424,17.69,464.1,54.64
"2013-07-29 12:20:00",18406,0.927,315.4,12.45,1.362,17.68,471.4,55.12
"2013-07-29 12:25:00",18407,1.026,279.6,11.82,1.463,18.04,485.4,52.64
"2013-07-29 12:30:00",18408,1.214,290.9,20.58,1.506,18.35,489.4,51.05
"2013-07-29 12:35:00",18409,1.201,318.3,16.8,1.46,18.32,495.6,51.9
"2013-07-29 12:40:00",18410,1.156,294.7,12.32,1.421,18.39,499.1,51.71
"2013-07-29 12:45:00",18411,1.147,311.1,25.06,1.408,18.34,501.3,52.69
"2013-07-29 12:50:00",18412,0.902,317.3,22.9,1.189,18.38,507.2,52.84
"2013-07-29 12:55:00",18413,0.91,324.7,22.97,1.202,18.73,512.5,51.83
"2013-07-29 13:00:00",18414,1.11,331.8,9.9,1.326,18.75,515.1,52.38
"2013-07-29 13:05:00",18415,1.083,332.1,12.76,1.33,18.92,515.1,53.15
"2013-07-29 13:10:00",18416,1.026,304.2,20.12,1.46,19.33,519.2,51.63
"2013-07-29 13:15:00",18417,1.132,317.5,26.18,1.401,19.45,523.4,51.08
"2013-07-29 13:20:00",18418,1.145,308.9,18.97,1.633,19.66,525.7,49.56
"2013-07-29 13:25:00",18419,1.551,330.2,11.78,1.748,19.48,528.9,50.52
"2013-07-29 13:30:00",18420,1.43,319.5,11.31,1.81,19.18,534,51.78
"2013-07-29 13:35:00",18421,1.144,331.4,17.35,1.444,19.26,534.1,51.52
"2013-07-29 13:40:00",18422,1.309,335.4,12.29,1.908,19.48,535.7,50.16
"2013-07-29 13:45:00",18423,1.051,323.2,27.75,1.486,19.89,541.5,49.4
"2013-07-29 13:50:00",18424,1.163,310.9,28.71,1.392,20.1,541.7,49.53
"2013-07-29 13:55:00",18425,1.028,321.5,15.56,1.375,20.44,539.2,49.78
"2013-07-29 14:00:00",18426,0.951,283.9,27.85,1.748,20.44,545.6,49.39
"2013-07-29 14:05:00",18427,1.386,285.3,11.9,1.692,20.64,546.5,46.78
"2013-07-29 14:10:00",18428,1.291,270.1,15.06,1.741,20.66,539.5,46.72
"2013-07-29 14:15:00",18429,1.464,267.6,16.57,1.96,20.81,535.5,43.97
"2013-07-29 14:20:00",18430,1.165,282.5,19.84,1.578,20.79,511.7,47.78
"2013-07-29 14:25:00",18431,1.171,277.8,16.85,1.575,21.01,516.2,45.87
"2013-07-29 14:30:00",18432,1.644,263.7,11.07,2.019,20.97,520.5,43.69
"2013-07-29 14:35:00",18433,1.669,275,16.12,1.98,20.99,515.2,45.34
"2013-07-29 14:40:00",18434,1.424,280.2,14.77,1.927,21.16,500.8,44.64
"2013-07-29 14:45:00",18435,1.444,271,10.82,1.777,21.17,498.4,43.07
"2013-07-29 14:50:00",18436,1.252,290.9,14.97,1.679,21.43,514.6,44.82
"2013-07-29 14:55:00",18437,0.949,285.3,20.71,1.359,21.69,527.8,44.74
"2013-07-29 15:00:00",18438,1.31,282.1,17.29,1.48,21.8,501.8,42.26
"2013-07-29 15:05:00",18439,1.093,285.9,13.46,1.395,21.99,494.2,41.38
"2013-07-29 15:10:00",18440,1.322,298.5,9.47,1.512,22.11,508,39.71
"2013-07-29 15:15:00",18441,1.207,284.6,9.85,1.434,22.09,501.3,38.73
"2013-07-29 15:20:00",18442,1.247,299.3,11.75,1.624,22.24,488.1,40.02
"2013-07-29 15:25:00",18443,1.077,281.8,21.73,1.552,22.39,471.2,39.9
"2013-07-29 15:30:00",18444,0.851,307.6,25.31,1.307,22.82,457.3,40.29
"2013-07-29 15:35:00",18445,0.815,279,24.41,1.173,22.98,472.4,38.93
"2013-07-29 15:40:00",18446,1.255,320.7,24.27,1.565,23.05,470.3,37.48
"2013-07-29 15:45:00",18447,1.043,299.6,21.35,1.49,22.92,453.3,38.03
"2013-07-29 15:50:00",18448,0.989,290.8,25.51,1.346,23.18,463.8,37.95
"2013-07-29 15:55:00",18449,1.012,293.3,14.24,1.463,23.2,476.2,37.67
"2013-07-29 16:00:00",18450,1.347,317.7,13.68,1.774,23.1,459,37.33
"2013-07-29 16:05:00",18451,1.225,348.7,13.57,1.568,22.86,460.5,39.11
"2013-07-29 16:10:00",18452,1.111,329.6,15.79,1.555,23.03,465.9,36.15
"2013-07-29 16:15:00",18453,1.415,328.3,17.37,1.731,22.85,446.2,36.1
"2013-07-29 16:20:00",18454,1.348,335.5,14.45,1.751,22.72,436,37.51
"2013-07-29 16:25:00",18455,1.246,326.1,18.18,1.571,22.84,423.8,35.47
"2013-07-29 16:30:00",18456,1.086,312.6,11.07,1.209,22.95,421.7,34.34
"2013-07-29 16:35:00",18457,1.134,329.8,17.55,1.343,22.98,411.5,36.83
"2013-07-29 16:40:00",18458,1.31,320.3,18.26,1.689,22.98,414.5,35.41
"2013-07-29 16:45:00",18459,1.187,327.3,16.59,1.375,22.98,426.9,36.23
"2013-07-29 16:50:00",18460,0.999,313.5,18.85,1.529,23.04,429,36.57
"2013-07-29 16:55:00",18461,0.831,301.6,30.62,1.388,23.33,423.1,34.1
"2013-07-29 17:00:00",18462,1.334,267.1,16.21,1.545,23.5,416.6,31.92
"2013-07-29 17:05:00",18463,1.226,286.3,23.55,1.516,23.56,406.6,32.71
"2013-07-29 17:10:00",18464,1.03,308.2,15.39,1.829,23.4,394.7,33.83
"2013-07-29 17:15:00",18465,0.973,314.2,15.99,1.365,23.54,389.3,31.68
"2013-07-29 17:20:00",18466,1.378,302.8,10.48,1.673,23.38,380.4,32.26
"2013-07-29 17:25:00",18467,1.075,317.8,22.94,1.339,23.35,365.8,34.17
"2013-07-29 17:30:00",18468,1.197,313.2,15.73,1.408,23.34,362.6,33.79
"2013-07-29 17:35:00",18469,1.028,318.4,20.3,1.555,23.3,357.1,33.33
"2013-07-29 17:40:00",18470,1.011,316.3,20.36,1.31,23.4,348.8,33.14
"2013-07-29 17:45:00",18471,1.113,318.4,17.07,1.457,23.57,338.6,31
"2013-07-29 17:50:00",18472,1.049,282,10.17,1.421,23.68,340.2,31.97
"2013-07-29 17:55:00",18473,1.503,297.4,5.123,1.637,23.5,334.1,30.13
"2013-07-29 18:00:00",18474,1.158,289.9,12.25,1.499,23.36,325.4,32.81
"2013-07-29 18:05:00",18475,0.954,319.4,9.1,1.343,23.62,321.2,33.53
"2013-07-29 18:10:00",18476,1.14,323.5,9.74,1.372,23.48,312.4,32.2
"2013-07-29 18:15:00",18477,0.894,284.1,15.53,1.176,23.68,303.9,33.77
"2013-07-29 18:20:00",18478,1.017,309.7,21.71,1.339,23.78,292.9,34.72
"2013-07-29 18:25:00",18479,0.901,317.3,22.38,1.232,23.86,282.9,33.94
"2013-07-29 18:30:00",18480,0.992,343.7,17.8,1.682,24.09,279.2,33.6
"2013-07-29 18:35:00",18481,1.574,346.3,18.18,1.878,23.65,255.1,32.24
"2013-07-29 18:40:00",18482,1.579,349.4,12.39,1.983,23.35,249.5,33.16
"2013-07-29 18:45:00",18483,1.523,336.9,15.14,1.95,23.38,247.4,32.59
"2013-07-29 18:50:00",18484,1.191,354.3,17.86,1.646,23.37,241.8,33.72
"2013-07-29 18:55:00",18485,1.272,348.3,14.93,1.568,23.4,232.7,33.99
"2013-07-29 19:00:00",18486,0.854,353.7,18.1,1.189,23.41,223.7,34.02
"2013-07-29 19:05:00",18487,1.157,328.3,15.09,1.414,23.57,212,34.98
"2013-07-29 19:10:00",18488,1.278,338,11.8,1.578,23.33,202.1,34.52
"2013-07-29 19:15:00",18489,1.344,345.1,10.49,1.601,22.82,195.5,38.72
"2013-07-29 19:20:00",18490,0.943,336.7,13.78,1.173,22.68,188,39.94
"2013-07-29 19:25:00",18491,0.896,354.4,14.33,1.137,22.87,188.3,37.83
"2013-07-29 19:30:00",18492,1.114,306.8,7.907,1.346,22.91,187,37.63
"2013-07-29 19:35:00",18493,1.177,304.9,6.226,1.297,22.33,178,38.69
"2013-07-29 19:40:00",18494,0.804,303.9,8.11,1.009,22.32,156.9,40.76
"2013-07-29 19:45:00",18495,0.746,318.5,11.01,1.14,22.49,144.9,38.59
"2013-07-29 19:50:00",18496,0.675,308.1,10.7,1.215,22.78,134.6,38.92
"2013-07-29 19:55:00",18497,0.88,289,6.661,1.049,22.73,129.8,38.53
"2013-07-29 20:00:00",18498,0.587,297.3,12.93,0.918,22.83,122.8,39.09
"2013-07-29 20:05:00",18499,0.383,329.8,23.28,0.598,23.13,112,38.53
"2013-07-29 20:10:00",18500,0.318,345.9,31.04,0.797,23.47,104.6,39.09
"2013-07-29 20:15:00",18501,0.452,347.4,20.9,0.784,23.36,91.6,38.27
"2013-07-29 20:20:00",18502,0.071,332.3,6.706,0.366,23.7,80.6,36.24
"2013-07-29 20:25:00",18503,0.092,306.2,12.76,0.405,24.31,75.92,34.24
"2013-07-29 20:30:00",18504,0.329,314.2,14.86,0.82,24.59,72.37,31.86
"2013-07-29 20:35:00",18505,0.563,321.2,11.84,0.768,24.2,67.38,30.74
"2013-07-29 20:40:00",18506,0.186,316,14.77,0.657,23.89,37.39,32
"2013-07-29 20:45:00",18507,0.324,283.5,19.51,0.644,23.93,33.31,31.28
"2013-07-29 20:50:00",18508,0.4,267.9,10.3,0.647,23.33,-40.38,32.88
"2013-07-29 20:55:00",18509,0.035,251,9.03,0.245,22.66,-36.4,36.2
"2013-07-29 21:00:00",18510,0.077,265.7,30.64,0.578,22.05,-50.95,41.54
"2013-07-29 21:05:00",18511,0.296,292.8,7.312,0.585,21.26,-50.7,43.05
"2013-07-29 21:10:00",18512,0.329,265.5,14.31,0.738,20.7,-50.75,45.23
"2013-07-29 21:15:00",18513,0.395,263.1,8.11,0.719,20.15,-50.8,49
"2013-07-29 21:20:00",18514,0.976,256.9,11.69,1.431,19.8,-50.61,49.83
"2013-07-29 21:25:00",18515,0.705,239.8,12.17,1.444,19.45,-51.8,51.69
"2013-07-29 21:30:00",18516,0.906,211.1,19.64,1.124,19.41,-50.56,51.85
"2013-07-29 21:35:00",18517,1.053,213.4,15.79,1.15,19.39,-48.94,48.75
"2013-07-29 21:40:00",18518,1.496,202.7,11.85,2.058,19.61,-50.03,44.56
"2013-07-29 21:45:00",18519,2.041,212.8,10.72,2.486,19.91,-53.21,41.59
"2013-07-29 21:50:00",18520,2.048,214.4,9.31,2.47,20.11,-35.99,39.95
"2013-07-29 21:55:00",18521,2.28,218.1,10.67,2.878,20.1,-43.91,39.45
"2013-07-29 22:00:00",18522,2.285,202.4,14.72,2.672,20,-40.43,39.88
"2013-07-29 22:05:00",18523,2.41,208.1,12.33,3.378,19.84,-40.81,40.06
"2013-07-29 22:10:00",18524,2.928,208.3,8.02,4.005,19.78,-36.93,38.87
"2013-07-29 22:15:00",18525,3.03,211,11.77,3.659,19.73,-27.02,38.51
"2013-07-29 22:20:00",18526,3.79,216.1,14.19,4.374,19.59,-22.5,38.32
"2013-07-29 22:25:00",18527,3.327,212.2,10.07,3.783,19.47,-22.7,39.18
"2013-07-29 22:30:00",18528,3.333,219.8,9.42,3.969,19.3,-33.79,40.12
"2013-07-29 22:35:00",18529,2.809,227.8,9.28,3.244,19.01,-43.63,42.89
"2013-07-29 22:40:00",18530,3.094,214.9,10.36,3.78,18.74,-50.86,42.87
"2013-07-29 22:45:00",18531,3.285,222.8,7.366,3.94,18.47,-56.3,43.04
"2013-07-29 22:50:00",18532,3.23,219.1,12.09,3.838,18.09,-59.17,44.89
"2013-07-29 22:55:00",18533,3.654,217.4,16.6,4.407,18.09,-62.62,42.32
"2013-07-29 23:00:00",18534,3.657,212.2,13.67,4.178,18.47,-63.16,39.9
"2013-07-29 23:05:00",18535,2.59,197.3,13.56,3.208,18.53,-64.71,41.13
"2013-07-29 23:10:00",18536,2.106,198.4,7.754,2.535,18.68,-61.23,40.54
"2013-07-29 23:15:00",18537,2.685,205.6,9.03,3.214,18.73,-65.98,40.29
"2013-07-29 23:20:00",18538,2.76,204.6,13.06,3.466,18.71,-65.72,41.28
"2013-07-29 23:25:00",18539,2.32,204.1,8.06,2.878,18.66,-66.46,40.77
"2013-07-29 23:30:00",18540,1.825,194.9,15.54,3.035,18.64,-65.85,40.75
"2013-07-29 23:35:00",18541,1.711,201.7,19.98,2.447,18.54,-67.5,40.44
"2013-07-29 23:40:00",18542,0.583,192.1,45.51,0.908,18.31,-63.16,41.47
"2013-07-29 23:45:00",18543,0.708,87.2,41.46,1.036,17.77,-63.21,47.42
"2013-07-29 23:50:00",18544,1.264,26.83,56.74,2.411,16.15,-63.08,54.2
"2013-07-29 23:55:00",18545,1.261,333.1,13.92,1.774,15.54,-61.97,54.37
"2013-07-30 00:00:00",18546,0.915,270.1,60.35,1.607,15.65,-59.61,52.53
"2013-07-30 00:05:00",18547,0.615,137.8,30.65,0.794,16.09,-57.71,50.2
"2013-07-30 00:10:00",18548,0.835,132.9,26.5,1.179,15.94,-58.05,51.53
"2013-07-30 00:15:00",18549,1.78,184.5,16.74,2.323,16.19,-64.75,46.27
"2013-07-30 00:20:00",18550,2.154,191.8,10.99,2.724,17.1,-71.15,42.66
"2013-07-30 00:25:00",18551,2.593,200,11.46,2.927,17.51,-67.37,39.67
"2013-07-30 00:30:00",18552,3.007,202.4,11.88,3.525,17.63,-65.79,39.84
"2013-07-30 00:35:00",18553,2.652,204.9,12.73,3.626,17.48,-65.49,40.31
"2013-07-30 00:40:00",18554,2.434,198.5,15.11,3.355,17.4,-66.78,39.78
"2013-07-30 00:45:00",18555,2.267,189.1,25.74,3.41,17.52,-68.18,38.5
"2013-07-30 00:50:00",18556,2.61,206.2,15.38,3.175,17.31,-65.24,39.65
"2013-07-30 00:55:00",18557,2.284,197,14.58,3.322,17.26,-66.13,40.05
"2013-07-30 01:00:00",18558,2.753,211.8,11.36,3.894,17.18,-68.18,40.52
"2013-07-30 01:05:00",18559,1.848,194.1,20.61,2.734,17.11,-64.17,40.61
"2013-07-30 01:10:00",18560,1.45,203.4,12.18,2.401,16.71,-62.29,41.86
"2013-07-30 01:15:00",18561,2.662,212.7,8.01,3.437,16.88,-65.34,41.48
"2013-07-30 01:20:00",18562,1.378,170.1,44.21,2.917,16.63,-64.09,46.39
"2013-07-30 01:25:00",18563,0.628,204.6,72.71,1.421,15.39,-63.59,55.49
"2013-07-30 01:30:00",18564,0.838,162.6,93.2,1.196,14.59,-62.83,60.08
"2013-07-30 01:35:00",18565,1.357,87.4,21.28,2.019,14.28,-64.2,61.8
"2013-07-30 01:40:00",18566,1.714,82.1,10.54,2.927,14.26,-63.61,62.66
"2013-07-30 01:45:00",18567,1.61,95.9,21.4,2.378,14.14,-63.87,63.02
"2013-07-30 01:50:00",18568,1.177,120.5,23.93,1.656,13.99,-63.11,63.63
"2013-07-30 01:55:00",18569,0.929,139.2,37.2,1.173,13.68,-64.59,64.74
"2013-07-30 02:00:00",18570,0.862,197,26.43,1.192,13.25,-62.18,66.03
"2013-07-30 02:05:00",18571,0.96,120.5,16.42,1.901,13.13,-62.11,65.75
"2013-07-30 02:10:00",18572,0.653,98.5,20.32,1.12,13.55,-60.61,63.31
"2013-07-30 02:15:00",18573,0.436,229.7,16.53,0.807,13.2,-59.19,64.98
"2013-07-30 02:20:00",18574,1.19,87.8,22.84,1.548,13.42,-63.79,63.27
"2013-07-30 02:25:00",18575,1.207,63.62,18.36,2.234,13.27,-61.12,65.43
"2013-07-30 02:30:00",18576,2.054,76.52,12.52,2.656,12.69,-62.32,67.72
"2013-07-30 02:35:00",18577,1.374,79.71,10.92,1.61,12.49,-61.63,68.27
"2013-07-30 02:40:00",18578,0.908,177.8,38.51,1.522,12.47,-61.71,67.97
"2013-07-30 02:45:00",18579,1.237,209.3,20.77,1.803,11.61,-61.08,70.66
"2013-07-30 02:50:00",18580,1.148,103.8,13.38,1.48,11.38,-59.63,72.31
"2013-07-30 02:55:00",18581,1.365,92.4,14.13,1.96,11.2,-58.06,73.36
"2013-07-30 03:00:00",18582,1.376,84.2,9.09,2.038,11.13,-58.45,73.33
"2013-07-30 03:05:00",18583,0.631,120.8,44.38,1.411,11.04,-57.84,73.12
"2013-07-30 03:10:00",18584,1.349,109.8,29.93,1.558,11.08,-57.84,72.12
"2013-07-30 03:15:00",18585,1.119,131,23.89,1.512,11.2,-59.08,70.71
"2013-07-30 03:20:00",18586,0.843,128,44.55,1.519,11.1,-60.58,71.01
"2013-07-30 03:25:00",18587,1.152,133.5,41.99,2.081,11.44,-58.6,68.6
"2013-07-30 03:30:00",18588,1.038,65.12,40.47,1.444,11.63,-59.11,67.53
"2013-07-30 03:35:00",18589,0.753,14.35,42.73,1.16,11.75,-57.18,65.66
"2013-07-30 03:40:00",18590,0.526,131.7,83.8,1.071,12.5,-59.52,61.24
"2013-07-30 03:45:00",18591,2.405,221.2,21.35,3.469,12.94,-60.76,61.99
"2013-07-30 03:50:00",18592,2.078,212.2,17.25,2.506,12.99,-60.25,59.92
"2013-07-30 03:55:00",18593,1.268,188.6,16.7,1.963,12.52,-57.97,62.65
"2013-07-30 04:00:00",18594,1.071,182.9,20.29,1.261,11.74,-56.44,66.09
"2013-07-30 04:05:00",18595,1.34,193.3,13.78,1.722,11.17,-57.51,69.42
"2013-07-30 04:10:00",18596,1.033,208.9,14.12,1.483,10.59,-56.47,72.33
"2013-07-30 04:15:00",18597,0.958,233.3,18.24,1.526,10.72,-56.59,71.4
"2013-07-30 04:20:00",18598,1.596,263.1,20.21,2.956,12.13,-61.25,69.53
"2013-07-30 04:25:00",18599,1.549,248.3,10.95,1.722,13.3,-63.28,67.94
"2013-07-30 04:30:00",18600,1.509,245.7,6.656,1.849,13.24,-61.3,69.65
"2013-07-30 04:35:00",18601,1.478,247.5,14.47,1.96,13.14,-59.83,69.74
"2013-07-30 04:40:00",18602,1.201,250.9,14.25,1.797,13.19,-59.68,71.39
"2013-07-30 04:45:00",18603,1.048,227.7,9.87,1.362,13.06,-59.78,73.02
